;temperatura;velocitavento;ozono;radiazionisolari;
2;0,0;0,0;0,0;0,0;
3;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;
5;0,0;0,0;0,0;0,0;
6;0,0;0,0;0,0;0,0;
7;0,0;0,0;0,0;0,0;
8;0,0;0,0;0,0;0,0;
9;0,0;0,0;0,0;0,0;
10;0,0;0,0;0,0;0,0;
11;0,0;0,0;0,0;0,0;
12;0,0;0,0;0,0;0,0;
13;0,0;0,0;0,0;0,0;
14;0,0;0,0;0,0;0,0;
15;0,0;0,0;0,0;0,0;
16;0,0;0,0;0,0;0,0;
17;0,0;0,0;0,0;0,0;
18;0,0;0,0;0,0;0,0;
19;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;
21;0,0;0,0;0,0;0,0;
22;0,0;0,0;0,0;0,0;
23;0,0;0,0;0,0;0,0;
24;0,0;0,0;0,0;0,0;
25;0,0;0,0;0,0;0,0;
26;0,0;0,0;0,0;0,0;
27;0,0;0,0;0,0;0,0;
28;0,0;0,0;0,0;0,0;
29;0,0;0,0;0,0;0,0;
30;0,0;0,0;0,0;0,0;
31;0,0;0,0;0,0;0,0;
32;0,0;0,0;0,0;0,0;
33;0,0;0,0;0,0;0,0;
34;0,0;0,0;0,0;0,0;
35;0,0;0,0;0,0;0,0;
36;0,0;0,0;0,0;0,0;
37;0,0;0,0;0,0;0,0;
38;0,0;0,0;0,0;0,0;
39;0,0;0,0;0,0;0,0;
40;0,0;0,0;0,0;0,0;
41;0,0;0,0;0,0;0,0;
42;0,0;0,0;0,0;0,0;
43;0,0;0,0;0,0;0,0;
44;0,0;0,0;0,0;0,0;
45;0,0;0,0;0,0;0,0;
46;0,0;0,0;0,0;0,0;
47;0,0;0,0;0,0;0,0;
48;0,0;0,0;0,0;0,0;
49;2,511869936548055;0,5385314435059;0,18553715861350106;0,0032326788131752794;
50;2,622424054487311;0,5224163068058254;0,1787884378042253;0,003003615905074302;
51;2,696457564569893;0,5325775612261736;0,18114982509658706;0,002818376862759614;
52;2,684373024819379;0,5655390034166821;0,1829924592263715;0,002694160020248975;
53;2,694898588140457;0,6135582726060503;0,1760449190809803;0,002459685245980322;
54;2,8307428394526943;0,6325241397248337;0,17576629966502239;0,0022574160264727558;
55;2,8801725416886006;0,6135029275761522;0,16202421613561155;0,0021067155221793873;
56;2,823691696154457;0,5840864135884263;0,15438566420787808;0,0019515952340794843;
57;2,923422932838124;0,5487686489236514;0,14504311969055778;0,0018785805869639667;
58;3,0299283853699785;0,5342963065758491;0,1550312865450451;0,001880781670288811;
59;3,0661917302731463;0,5411318933843939;0,16895256446832604;0,002078916520050134;
60;3,0408345776124084;0,5463144284331526;0,16764086616356558;0,0022691944740059794;
61;3,153090495836815;0,5269416086076388;0,1756262127881798;0,0025474052590928093;
62;3,206916119052942;0,5284026511531896;0,18950569717465474;0,0027504886235728823;
63;3,1283730507205165;0,5205040223021379;0,19994344623141688;0,002943436334620834;
64;3,171425159700603;0,5298768704981666;0,21775467604186524;0,0031906771866208193;
65;3,0426379123246736;0,5665019127737586;0,22842656873184086;0,0033320954758386374;
66;2,927913078641662;0,5575253289278429;0,23019671340830647;0,003438082496584941;
67;2,7207336315585446;0,5126428194043716;0,21645013532897536;0,0035184483709533925;
68;2,769036512680727;0,5068483880304522;0,2179452430646849;0,003489300959623965;
69;2,6440736173989805;0,5083947059476812;0,21589266809034788;0,00348811749252382;
70;2,6257869347233913;0,5001962803305434;0,22355556938682766;0,00355848299919297;
71;2,810031780268415;0,5010935895552955;0,23207488421703074;0,0035215695301944847;
72;2,6646111112477304;0,43814155612811506;0,21741557441032347;0,0035585262937502427;
73;2,4943752451120407;0,4046544104112159;0,17311097688856394;0,0034463257607868507;
74;2,398458066916547;0,379117071867223;0,17648891688739146;0,003366950076879534;
75;2,301007678666038;0,3652960472312221;0,1745063114655878;0,003357488759777439;
76;2,2936980958145505;0,33324747241985786;0,16327343184194845;0,003204060842089908;
77;2,2326779591221406;0,31424695707735456;0,15885988420661765;0,0030124420035375792;
78;2,3282028006677433;0,3266230036100248;0,1470007926263167;0,0025320800826189246;
79;2,4032099385530565;0,3177298083310585;0,1444351517845096;0,0023145352430625384;
80;2,4391087840130568;0,323679856242148;0,1391815239708264;0,002227704948302662;
81;2,390009796391385;0,3277897637426158;0,12791123655559036;0,001932018473903232;
82;2,3815490615495842;0,3321517019676596;0,12417347968024066;0,0020002650042889544;
83;2,5005328850680044;0,33181116965477647;0,12603286130829056;0,002049850525521692;
84;2,5639848896393382;0,3394715931953185;0,12777936056857273;0,0021492928437849643;
85;2,622862440745352;0,3576920870015582;0,13268055133104795;0,0022880718645033114;
86;2,4335987785056337;0,3495470558760469;0,12500840492653945;0,0023793400206710857;
87;2,4784459893872355;0,34435865471727845;0,12049252000877489;0,0025086718659725264;
88;2,3098776412376356;0,33123547297778155;0,12528730289628293;0,002634330501653552;
89;2,2248997105385504;0,31628485919701593;0,12906700526494905;0,002756659358216065;
90;2,2659589760350047;0,3222124950872959;0,1298885350698623;0,0027594322055584774;
91;1,875074374905886;0,32403198563694724;0,12361463192979981;0,0027699568760893765;
