;sglo;sdir;sdif;
52;928133,3405535547;836496,1326586846;646123,350625262;
53;3,074986247615554E7;2,066933017087618E7;2,15045128854433E7;
54;4614702,524946159;942170,584622601;3231118,21991487;
55;10618,342892594766;6940,078120924278;7405,981352491483;
56;977,6627409021321;655,3881439426674;681,772929290574;
57;76,86834713114573;69,23291365199994;53,524447170312925;
58;39,805404803549116;141,6923050138609;21,76387539729493;
59;134,08990217113694;249,38392026869812;73,53942537307668;
60;3,043664089822848E28;4,7546337627168836E29;2,3454421243964393E28;
61;5,047591739952703E22;6,922541210787885E22;1,8303112903691086E21;
62;1,6994944266749552E15;1,7847107391828928E16;1,1840646107305635E15;
63;4,296965911031303E12;1,6004381177356178E13;3,4169324856828076E12;
64;1,442578927502949E12;7,826104442588046E12;1,484559690875397E11;
65;2,335314937847109E12;7,371422343279255E12;1,3438316344456223E12;
66;3,2965298101055646E11;8,950585265826105E11;2,1652371034546454E11;
67;8,403753179853008E11;1,4611101637405166E12;5,919951013147799E11;
68;5,698483034242964E10;8,959232337260132E10;3,941353865305983E10;
69;1,4012115792771399E10;2,730405652297465E10;8,214545675409471E9;
70;2,626586922054698E8;2,7366504650519747E8;2,2557153948950073E8;
71;1,043815850675472E8;1,105637860558716E8;6,587664195847097E7;
72;1,4937422481844655E8;1,234525890438405E8;9,17402007242845E7;
73;3407691,0057328953;3468458,5921341674;1624712,4646943223;
74;6,187635668822941E9;1,1903542941927422E11;4,2090366930645695E9;
75;1,991673287420947E8;1,6765680584864888E8;1,2179588006076172E8;
76;8,980865703821115E8;2,6359735317165923E9;6,309196058262328E8;
77;3,998600351234284E7;1,2360146246053232E7;2,5052009529748283E7;
78;1,4221536048103608E7;9942914,016443718;8536923,150700908;
79;342596,1112619187;226673,43535336037;204461,29840609623;
80;24223,38466782758;16068,931054420962;14455,003005502089;
81;11828,774940233514;278409,37715947314;8281,505088434164;
82;56195,468342457614;1548638,181795664;40358,68585541516;
