;sglo;sdir;sdif;
54;1024324,7236752316;529674,3255326011;716951,183173728;
55;2,4397544128120907E7;1,1252078650161462E7;1,6553283840375524E7;
56;2429284,0729038846;1676493,1831423214;1271332,8496380476;
57;8334,443614870965;3227,036947170125;5457,898964909124;
58;1217,4575039902938;3985,237481525987;867,175481919039;
59;92,31066391238407;225,2720390450303;47,107479717336886;
60;116,58889340549199;238,25408637127927;44,73329830480456;
61;187,3035112499693;260,0734082309994;94,87325325645807;
62;1,729807821137614E47;2,7022042907927225E48;1,3329868307189691E47;
63;1,3015838107118164E37;1,7850626657268012E37;4,719682026186184E35;
64;1,2737074180359586E23;1,0976798553465617E24;3,149402177576246E22;
65;3,725547119645013E20;4,98847744708017E21;2,5496185452919118E20;
66;5,969038822520365E15;8,9153970812247184E16;4,194376905678406E15;
67;9,955412348116305E13;4,560542487876451E14;6,92484208840957E13;
68;7,413223855662148E12;2,2828071074976297E13;4,477306188872591E12;
69;1,1386897461362357E13;1,6937010847643611E13;8,010894569701235E12;
70;2,736302509382065E11;2,9843131622327264E11;1,935875387490565E11;
71;9,144891883167621E10;1,1432209956963824E11;5,526648106052581E10;
72;6,636410782737166E8;2,3248373158518174E8;6,123962042021009E8;
73;1,3566054179991427E8;1,244088383129515E8;8,803486822000091E7;
74;6,81135886313379E7;4,9708669010840215E7;4,634645824289822E7;
75;1,5042391987502938E7;3,213794563638445E7;1,2902356029166661E7;
76;2,4736693191295883E13;4,752916312851128E14;1,6827233884220285E13;
77;1,811432255024744E8;2,5837978911346638E8;1,1606540426390997E8;
78;4,4632892726495404E11;1,2965496175299321E12;3,133553734889025E11;
79;1,8394054718677878E8;1,957773388626176E8;1,0357358443008652E8;
80;4947816,061344901;409822,67184129875;3358446,9883294604;
81;15591,72005538737;194748,37721638248;9250,869782893427;
82;6140,84578887993;29704,821745772635;4099,365464840721;
