;sglo;sdir;sdif;
30;46,1576627263255;11,047639737814595;42,180829092475015;
31;35,37683105284445;8,868670474390164;32,27851763186439;
32;35,37683105287105;8,868670474398677;32,27851763188989;
33;17,745590579922148;22,391159159643177;15,999233668321724;
34;48,71514767333209;178,24252769426948;26,91163528498229;
35;136,39838704930412;229,4902716427789;82,34238920198452;
36;183,00089051612701;211,34040068105514;119,53814006906907;
37;231,95572498315693;250,58613630895155;142,4477959079225;
38;319,5866160071546;300,50750097150234;204,9490503204324;
39;1,0483922028271537E8;2,1751005443262345E8;7,077397966799301E7;
40;6,013225351829139E10;1,3665489450864017E11;4,0677337106940384E10;
41;1,1553271225507386E7;5739489,75427914;1,091359899841972E7;
42;8,418201921275917E13;1,1780432817827906E13;8,568487127788173E13;
43;350234,9608422118;1876656,8297817216;146714,34169375946;
44;9,703255929730572E7;2,120374515729683E8;6,261685398020876E7;
45;1402459,628908637;7990131,436708101;314383,7362182642;
46;3,244699689395495E13;1,1139652486203208E12;3,2191888589307727E13;
47;5,556554351798469E7;1,6223124137237298E8;3,9907191352618925E7;
48;357424,89978598384;655680,9563760043;249907,2751296233;
49;4,4656589062473265E15;1,1912663341252546E16;3,1005367998344785E15;
50;22535,491611909187;47018,7477025863;16213,641498494468;
51;1508,6782700713409;1086,837314422159;1009,1426572521079;
52;65,46445934433723;50,76597976404677;45,739531200151724;
53;52,665108621429276;42,69384576221877;36,85909394396424;
54;52,66510862140751;42,693845762200354;36,85909394394958;
55;54,364161717260146;43,24013779037249;37,87131436423174;
56;54,36416171726016;43,24013779037249;37,87131436423175;
57;23,031148218272136;26,8373206821371;16,269887818398814;
58;47,92472695749073;164,4189422853352;28,682181895337013;
59;143,98535261199905;261,0057949335849;81,00508433196735;
60;204,1311847666586;274,0873694761679;117,47616901146844;
61;241,0660641935713;282,1173099826039;139,4965642414514;
62;278,54388803528917;302,56176379019644;163,81829902106298;
63;7,984513463980887E11;2,5651073727468623E12;3,4351577321295715E11;
64;3,2701154481359985E15;6,390958690830242E15;2,400721015323746E15;
65;1,0851717293465206E10;1,6798371251711264E10;8,09605069209196E9;
66;6,147587416886551E7;8,692288593896706E7;3,433716028856949E7;
67;705444,0085222335;1212705,1092832582;423568,5736881267;
68;20336,551305890993;26259,393020460266;13655,37537702161;
69;2,0298493631380826E8;1,2490206837806468E9;2,0518014596339825E8;
70;1,0893331426934987E11;1,1411480338940747E12;9,780261744609679E10;
71;2,61754504524527E7;6,271093684651364E7;1,1151397221050922E7;
72;338301,37543088774;464090,7679197816;227544,19002741293;
73;5001,614525839196;5114,824138726954;3479,9874865073375;
74;1056,8132896732664;616,3098117975901;674,2533137535574;
75;96,48999012865644;85,36513251684701;63,135313656029886;
76;96,48999012866035;85,36513251685821;63,13531365603342;
77;61,04909923681799;55,39792645338781;39,96370402305526;
78;61,04909923681774;55,39792645339081;39,96370402305529;
79;61,68917360253025;54,52798239675736;40,60741492432243;
80;61,68917360253045;54,52798239675728;40,60741492432243;
81;36,23537344652922;33,618979467339805;23,872816118612192;
82;39,95781382031099;172,9393990087812;20,332343493719137;
