;temperatura;velocitavento;ozono;radiazionisolari;
52;12,248791292642963;3,8890965083079814;5,353553373763008;0,8437935788559716;
53;10,321677462957046;4,085238507875112;6,622400309187594;0,5856821206725615;
54;10,215134212696643;5,790033229484688;4,15741632324417;0,4817762010751467;
55;11,174301979568774;4,608454118628419;4,420495747388589;0,558467769777581;
56;9,98354217805535;3,8377624604653886;5,443156262343436;0,6157214150162892;
57;11,092374297895715;4,106850131452772;6,028043952276745;0,5587784429514607;
58;13,019802059187151;3,1809687255667805;6,090421073405318;0,6242536890848093;
59;12,364358311191065;2,875093161137092;5,637718805390764;0,48631336357579624;
60;11,961300345065586;3,947189293586752;5,917066664821648;0,5882898419485224;
61;11,008807355576202;6,521324450682108;11,069143755851218;0,7877542469711819;
62;17,8620256146774;3,8474984788733346;10,136607860253953;1,035953133595438;
63;14,320144914061911;4,983549544248676;8,74768791987541;0,687524623068871;
64;17,977021875244965;7,565198613588377;13,593489247801616;0,8830797230339044;
65;18,490285484734894;4,0189300871340325;5,529442577613629;0,6230084145868295;
66;19,75733641697743;5,94621847821466;9,262172180489596;0,806315766170762;
67;17,22479189118571;5,9379849466865595;6,247429027289852;0,5201996603687542;
68;17,331969199203172;7,09695050567556;9,397044792215723;0,8621873412476146;
69;17,539250676220743;10,017480055319114;9,820131153856476;0,8484069775006223;
70;11,58379127861771;3,9081553908977202;7,129100329171993;0,5209648139591856;
71;41,28905225578192;10,244757549119097;14,135080039250767;1,2097634388295846;
72;22,38402716438628;5,018522690703657;10,911562253336577;0,7543268852293643;
73;19,645312644817974;7,395166781211571;7,649810760817822;0,860276818592222;
74;20,824764175917547;3,9768675485573475;9,401134079992676;1,199041362747915;
75;15,879728705292843;4,76496024742372;8,38787898664619;0,7017357630657616;
76;17,159705280598853;5,682674073789898;6,956618290423124;0,5096450385033291;
77;13,651743427107002;2,9706753574412024;5,325253747686051;0,5376732073405248;
78;12,20471968144442;4,229820254438822;5,832177430045503;0,7072820719845012;
79;15,977850989479853;5,082398576987504;3,937132129118335;0,6021593151437825;
80;16,46513918584799;3,464432719839152;6,367924513693832;0,8210514891942122;
81;14,356335255070192;3,1805863098107836;3,6991383917986447;0,49270643370744444;
82;10,372754343641533;3,5845723580059046;3,26307839229508;0,47475299229182844;
83;15,804317405134983;3,367563692792882;4,8263350786670225;0,4328210666674344;
84;13,930900283099314;4,335015509599679;4,239516473923675;0,504699742791504;
85;15,142837928204415;3,680478863152685;5,670827069942758;0,40879306737930365;
86;20,469066533642838;3,2843542126426097;7,957690703319249;0,6957167574954796;
87;6,225103938360192;3,3808438929501383;5,4435678944294255;0,4270029521111293;
88;27,542168374517956;2,715495490048258;9,067362305744206;0,8709997627180859;
89;16,543057373115555;3,830387852846271;4,5282631116943985;0,5158368881513485;
90;15,832423435365499;3,4509615047700812;3,0009914275604004;0,49306167715494675;
91;7,807199466932578;3,649683808960941;3,461284030985232;0,5922877726905834;
92;9,65763194661283;4,622446031271468;5,144619826882197;0,5446677828537067;
93;7,01780484739504;4,698190348774312;4,831038768701728;0,615380091658539;
94;10,177530435516669;4,17335934882205;5,348517816996713;0,7421677754932925;
95;15,045291431153693;4,525944944615669;6,352188334373491;1,0325754992037048;
96;13,47404614509095;5,615078731053255;8,681029474455142;0,984875077372044;
97;16,63813317554276;6,337080390881877;11,51076088079804;0,9954077079132647;
98;26,35585028943122;9,721975218530034;14,833336129300811;1,8876841584721156;
99;14,90984033631417;8,625677400274997;8,48762787001727;1,717159406880685;
100;7,988282793316467;5,280036846676682;4,459874691736792;0,6393083043908833;
101;8,869693326977696;4,973285826309327;6,70277691837733;1,0104055453791705;
