;temperatura;velocitavento;ozono;radiazionisolari;
3;0,0;0,0;0,0;0,0;
4;0,0;0,0;0,0;0,0;
5;0,0;0,0;0,0;0,0;
6;0,0;0,0;0,0;0,0;
7;0,0;0,0;0,0;0,0;
8;0,0;0,0;0,0;0,0;
9;0,0;0,0;0,0;0,0;
10;0,0;0,0;0,0;0,0;
11;0,0;0,0;0,0;0,0;
12;0,0;0,0;0,0;0,0;
13;0,0;0,0;0,0;0,0;
14;0,0;0,0;0,0;0,0;
15;0,0;0,0;0,0;0,0;
16;0,0;0,0;0,0;0,0;
17;0,0;0,0;0,0;0,0;
18;0,0;0,0;0,0;0,0;
19;0,0;0,0;0,0;0,0;
20;0,0;0,0;0,0;0,0;
21;0,0;0,0;0,0;0,0;
22;0,0;0,0;0,0;0,0;
23;0,0;0,0;0,0;0,0;
24;0,0;0,0;0,0;0,0;
25;0,0;0,0;0,0;0,0;
26;0,0;0,0;0,0;0,0;
27;0,0;0,0;0,0;0,0;
28;0,0;0,0;0,0;0,0;
29;0,0;0,0;0,0;0,0;
30;0,0;0,0;0,0;0,0;
31;0,0;0,0;0,0;0,0;
32;0,0;0,0;0,0;0,0;
33;0,0;0,0;0,0;0,0;
34;0,0;0,0;0,0;0,0;
35;0,0;0,0;0,0;0,0;
36;0,0;0,0;0,0;0,0;
37;0,0;0,0;0,0;0,0;
38;0,0;0,0;0,0;0,0;
39;0,0;0,0;0,0;0,0;
40;0,0;0,0;0,0;0,0;
41;0,0;0,0;0,0;0,0;
42;0,0;0,0;0,0;0,0;
43;0,0;0,0;0,0;0,0;
44;0,0;0,0;0,0;0,0;
45;0,0;0,0;0,0;0,0;
46;0,0;0,0;0,0;0,0;
47;0,0;0,0;0,0;0,0;
48;0,0;0,0;0,0;0,0;
49;1,088619206505998;0,4400912007344582;0,07128022198020227;0,0018596751599173266;
50;0,9494112834825642;0,3276093200561157;0,1082804083054031;0,0018989935747549807;
51;1,2771669188362402;0,2931523053013989;0,07337356883874312;0,002798288499874893;
52;0,9592482393812087;0,23893695978987456;0,07142778284736245;0,0018928493922360419;
53;0,27429725306915775;0,1528665267769205;0,06671223264709919;0,001748304575350718;
54;0,42748204013861574;0,2110615843554021;0,06038692484200367;0,0014357849730144293;
55;1,1428742441544384;0,24578856029613708;0,09417776074601276;0,001373192236267894;
56;1,2335801490040834;0,27087731623098604;0,09857892326181139;0,0017150510104870513;
57;0,8600513979628316;0,18273277251484518;0,06950334994765305;0,001000048918063584;
58;1,0048292438348065;0,14729584564166961;0,06561999402608824;0,001004489195672194;
59;1,299785247368343;0,2656674765464965;0,09266649588854284;7,141069102403048E-4;
60;1,6208057304021062;0,27569086063951853;0,10820725943427811;0,0011350183749227539;
61;1,012694746951253;0,2233447430307066;0,06775606174666268;0,0011338201915897816;
62;1,685029034983533;0,23338904584726877;0,14938046978404157;9,350754077695048E-4;
63;1,392813626010689;0,22803140933391727;0,0923393739646935;0,001286698667760519;
64;1,3560199543755163;0,2808912969934974;0,15711381364391588;0,001942807370704232;
65;0,9583117456330313;0,3860747630620942;0,08412067301861047;6,487035452337858E-4;
