x1Pred;x1;x2Pred;x2;x3Pred;x3;x4Pred;x4;x5Pred;x5;x6Pred;x6;x7Pred;x7;x8Pred;x8;x9Pred;x9
7,658979999999999;7,685;6,894996153846152;5,96385;1,1061988088058223;1,20962;58,42793076923074;59,4442;17,607897846688225;17,1202;-37,38869978695912;-32,6702;0,0;0,0;1,8064324062497097;1,5124;148,684618483922;122,115
7,658980000000001;7,51757;6,894996153846152;4,86496;1,106198808805823;null;58,427930769230755;63,2399;17,60789784668823;17,8009;-34,44474641779933;-37,9592;0,0;0,0;1,8064324062497097;1,58667;148,68461848392204;144,152
7,658980000000001;7,50689;6,894996153846153;6,56132;1,1061988088058228;1,07176;58,42793076923074;58,2855;17,60789784668822;17,4687;-37,48241684306727;-28,1772;0,0;0,0;1,8064324062497097;null;148,68461848392204;119,883
7,658979999999998;7,52772;6,894996153846151;5,49053;1,1061988088058228;null;58,427930769230755;56,6401;17,60789784668823;null;-36,55026271520912;null;0,0;null;1,8064324062497097;null;148,68461848392204;null
7,658979999999998;7,70873;6,894996153846152;7,06416;1,1061988088058226;1,16432;58,42793076923072;56,6218;17,60789784668822;null;-37,4907945327839;null;0,0;null;1,8064324062497092;3,26096;148,68461848392198;192,2
7,658979999999999;7,69659;6,894996153846152;6,98489;1,1061988088058228;1,51275;58,42793076923074;57,2323;17,60789784668822;null;-37,551314531056015;null;0,0;null;1,8064324062497097;2,22838;148,68461848392204;247,346
7,658979999999998;7,70377;6,894996153846153;6,72625;1,106198808805823;1,10249;58,42793076923075;58,7411;17,607897846688225;null;-35,14177735351149;null;0,0;null;1,8064324062497095;2,29137;148,68461848392204;89,3172
7,65898;7,65976;6,894996153846153;5,71563;1,1061988088058228;0,972448;58,42793076923075;57,776;17,60789784668822;null;-37,12099075452792;null;0,0;null;1,8064324062497097;1,59737;148,684618483922;82,0094
7,6589800000000015;7,50828;6,894996153846154;6,36154;1,1061988088058232;1,42072;58,427930769230755;58,6164;17,60789784668823;null;-30,381046264447217;null;0,0;null;1,8064324062497101;1,63456;148,68461848392207;189,697
7,658980000000001;7,66221;6,894996153846153;7,52606;1,106198808805823;1,09637;58,42793076923076;58,4444;17,607897846688225;20,2775;-36,09765713809436;null;0,0;null;1,80643240624971;1,2405;148,68461848392207;48,823
7,658979999999999;7,79034;6,8949961538461535;6,76047;1,1061988088058228;1,05254;58,42793076923075;59,9227;17,607897846688225;18,1874;-36,830574014729976;-40,0097;0,0;null;1,80643240624971;1,42123;148,68461848392207;296,217
7,658980000000001;7,89089;6,894996153846153;7,19678;1,1061988088058228;null;58,42793076923075;58,5257;17,607897846688225;20,4669;-27,08455185400593;-17,7814;0,0;null;1,8064324062497095;null;148,68461848392204;null
7,658980000000001;7,82467;6,894996153846154;5,4937;1,106198808805823;null;58,42793076923075;59,9834;17,60789784668823;15,4649;-29,549124760933466;-42,6492;0,0;null;1,8064324062497097;1,92444;148,68461848392207;133,144
7,658979999999999;7,49439;6,8949961538461535;5,34092;1,1061988088058232;1,16405;58,427930769230755;59,7024;17,60789784668823;null;-37,187048638578766;null;0,0;null;1,80643240624971;1,38275;148,68461848392207;185,1
7,65898;7,628;6,894996153846152;6,09636;1,106198808805823;null;58,42793076923074;54,9383;17,607897846688225;null;-34,87189747456276;null;0,0;null;1,8064324062497097;null;148,684618483922;null
7,65898;7,48175;6,894996153846153;7,90961;1,1061988088058228;null;58,427930769230755;58,8361;17,60789784668823;null;-33,146778263526976;null;0,0;null;1,8064324062497097;null;148,68461848392207;null
7,658979999999999;7,59188;6,8949961538461535;9,27883;1,1061988088058228;null;58,42793076923075;57,0334;17,607897846688225;null;-33,80955730722578;null;0,0;null;1,8064324062497097;null;148,684618483922;null
7,658979999999999;7,65271;6,894996153846153;6,47011;1,1061988088058226;null;58,42793076923074;57,0221;17,607897846688225;null;-34,302476951937265;null;0,0;null;1,8064324062497095;null;148,68461848392204;null
7,658980000000001;7,98431;6,894996153846153;6,00373;1,106198808805823;null;58,427930769230755;55,9068;17,607897846688225;22,4066;-26,16781470717785;-33,627;0,0;null;1,8064324062497095;null;148,68461848392207;null
7,6589800000000015;8,59323;6,8949961538461535;11,6562;1,106198808805823;null;58,42793076923074;56,6767;17,60789784668823;null;-27,961609009382524;null;0,0;0,0;1,80643240624971;null;148,68461848392204;null
7,658980000000001;7,85279;6,894996153846154;7,44966;1,1061988088058228;null;58,427930769230755;57,9825;17,60789784668823;null;-34,84273232009261;null;0,0;null;1,8064324062497101;null;148,68461848392207;null
7,65898;7,65865;6,894996153846151;10,843;1,1061988088058226;null;58,42793076923074;60,2224;17,60789784668822;null;-37,010222802754626;null;0,0;null;1,8064324062497095;null;148,684618483922;null
7,658980000000001;7,36687;6,8949961538461535;6,27163;1,106198808805823;null;58,427930769230755;58,6171;17,60789784668823;18,2151;-32,44782585667803;-45,4936;0,0;null;1,8064324062497097;null;148,68461848392207;null
7,658980000000001;7,21496;6,894996153846153;6,93448;1,1061988088058228;null;58,42793076923074;59,412;17,607897846688225;16,9837;-36,25248073676778;-30,8008;0,0;null;1,8064324062497097;null;148,68461848392204;null
7,658980000000001;7,41277;6,894996153846153;6,34295;1,106198808805823;0,889051;58,42793076923074;58,9522;17,60789784668823;15,1465;-37,46434791973707;-33,7834;0,0;0,0;1,80643240624971;1,53979;148,68461848392204;138,218
7,6589800000000015;7,51875;6,8949961538461535;5,96228;1,106198808805823;null;58,427930769230755;60,3507;17,60789784668823;18,0578;-26,041260551611273;-35,0175;0,0;null;1,80643240624971;null;148,68461848392204;null
