;sglo;sdir;sdif;
50;3130,304559171007;64282,31199670852;2126,052008247287;
51;150273,18064441497;3246742,9287544447;105787,98955882323;
52;23194,079684734086;501134,4270390869;16328,165675851411;
53;39,87351722784542;861,5456981117337;28,070162625573246;
54;3,6178006337257127;78,16969227220426;2,546859650103506;
55;0,26810193699038315;5,792869215606392;0,1887384282792617;
56;0,1871508408091535;4,043761699668616;0,13175046753479933;
57;0,9373422694780297;24,313927891835803;0,6737086593820774;
58;5,680980026839326E9;9,949360826021724E10;4,33686955306654E9;
59;5,059408773933094E8;6,554973398536544E8;3,062726942891986E8;
60;1,3114403941793377E10;1,378893279566588E11;8,887896174398619E9;
61;1,581006254006269E10;2,1176127860018823E11;1,0822351777588459E10;
62;1,751328930590977E9;2,580068150581426E10;1,2119344665002742E9;
63;4,873745870903976E9;7,940533724889308E10;3,370115354689354E9;
64;5,68356690645548E8;1,0464033853124317E10;3,906904874173695E8;
65;1,338752773286841E9;2,5941743687933357E10;9,309184008959724E8;
66;1,0668872259172243E8;2,164679864764477E9;7,643179038120142E7;
67;4,960700854589601E7;1,1774334738977053E9;3,430405191348612E7;
68;2,405988797320715E7;7,418856003661047E7;1,544319400437636E7;
69;313842,5012839754;8970824,914795969;227256,38380273044;
70;555299,6369723807;1,535734348026275E7;398621,9996854472;
71;53341,3495554434;1204475,252715356;38245,48588723036;
72;1541943,431027839;3,509980235917382E7;1111566,8016039524;
73;802134,4037888055;2,220451764687669E7;575821,6034886047;
74;414153,9298012914;9711119,6367897;297788,4564176155;
75;150294,14816441364;3538316,412535641;108047,09888507822;
76;61744,38276586724;1697178,7695478513;44329,60975730755;
77;1539,1923533678748;42327,789717620864;1105,0611767769074;
78;108,89785700597336;2994,6910676846064;78,18307682478914;
79;7,818261298372205;215,00218570525112;5,613110675754542;
80;0,5402305317503538;14,856339623134575;0,38785781766692073;
81;0,9109760943861457;23,098022432939803;0,6509765311411049;
82;134,76853434817076;269,58026192470567;98,13139322593717;
