;sglo;sdir;sdif;
55;945500,314596579;541174,7789561581;601003,6403062149;
56;1,3559797159137988E7;1,1531367872436667E7;7884043,456480006;
57;1379825,018902573;1659980,0063161335;464838,4235942038;
58;6337,919483385337;4299,247813066287;3423,2648026013685;
59;5907,651807486788;8055,000825617581;4209,6743784976925;
60;116,76700603538384;237,57947774416462;47,95480067021816;
61;141,37635586359815;262,73560688970275;61,210887177492005;
62;176,1621348900099;253,65254957827798;82,05639995972207;
63;4,123807937154206E56;6,441970816650845E57;3,1777990626876805E56;
64;2,0900953398255356E44;2,8664701636783075E44;7,578909116113922E42;
65;4,494353590926301E26;4,75105902874819E27;3,128571954659106E26;
66;2,1344502777037166E22;2,067741641045188E23;2,120252329961579E22;
67;1,8193394077306577E19;2,680925329593741E20;1,2688680005538722E19;
68;9,3270928897045E15;1,43787073189643872E17;6,527553774542697E15;
69;6,364128896728577E13;3,177542324689597E14;4,275473800846202E13;
70;3,4219440828421055E13;4,8381701923877664E13;2,4091393182913668E13;
71;4,4287149511967615E11;4,956966469721528E11;3,1167774434943146E11;
72;1,5439364867833365E11;1,632237564151967E11;9,575190041550711E10;
73;7,803883819129052E8;1,828890010051007E8;7,338479590489519E8;
74;1,3815589450175124E8;9,303535989228366E7;8,971145973874274E7;
75;6,0112214782199286E7;4,725582205692386E7;3,855806562631649E7;
76;3,831507812692891E7;6,914673312558702E7;3,1962699537132554E7;
77;1,5631296928247105E15;3,0034009112408464E16;1,0633252887842955E15;
78;8,362291544717915E7;2,2274930484682235E8;4,6081561351899326E7;
79;9,908776826418645E12;2,8784250650006984E13;6,956686804493619E12;
80;1,5652092872313037E9;2,5101112286327634E9;1,0870390075075648E9;
81;2082251,207771067;855079,5468186262;1359954,4118093033;
82;241440,19301986866;357150,3344575235;157834,42064006263;
