;temperatura;velocitavento;ozono;radiazionisolari;
53;13,151811879327525;3,217885510823996;8,229143591443243;0,7131479156478099;
54;11,56271201867776;3,5109701689503265;7,292474516599057;0,5699864666830453;
55;11,506027907477545;5,183046405595006;5,027694444524121;0,35648523926379394;
56;14,044655447868308;4,564555161345184;9,241784292097233;0,9005510224726392;
57;11,962927794496624;5,459483060685835;7,007355082848913;0,838054726811812;
58;9,148027771581116;7,226485116438994;5,526897418103396;0,42770676590600987;
59;12,242257411673066;5,052180874992975;9,93068205654639;0,90818672155644;
60;11,739889241168362;3,780896918505625;6,561439579528775;0,5547739159948047;
61;15,472411809596808;4,488264618984302;5,695760310165242;0,5745610472062821;
62;17,468505282099333;3,2620865444799385;14,01611349635908;1,1964652598371504;
63;11,990869041814088;5,803601874655703;6,841798150816756;0,8036080310093666;
64;17,222223587280098;4,764234387726216;7,316975104151659;0,7336791014134307;
65;23,62514883456246;8,031153170755765;7,2771915256223085;0,9560778600440111;
66;17,798074073526045;5,216559851173739;6,32507243332034;0,5788315284511845;
67;24,425571771728965;9,559630355489322;6,539470329993723;1,0350543556277945;
68;8,191386601012162;7,741676748489856;11,303920323609828;0,9228554244422543;
69;20,534442070605813;15,15020379288716;5,176788803324803;0,5495830100583956;
70;27,557871468709305;9,513740042799947;7,640058928541072;1,0138905205024005;
71;19,944169322162782;7,026320291939317;11,540839985100789;1,4768038405965722;
72;16,35878727223868;6,373032358910551;10,544746855201307;1,078680225404428;
73;23,89183556574662;4,433558662314392;21,477836381689244;1,935691601481931;
74;13,26600875504101;5,621939312041622;6,65961110680364;0,3973392970943041;
75;18,239014054408436;10,576189774907844;7,259040063164539;0,8097927442453151;
76;14,445145205858472;7,765435484604527;6,283333047934281;0,5667845876488229;
77;13,267333705300999;3,800478163170444;6,008457028795275;1,0425451693252945;
78;9,949900109175363;4,17320560492352;7,05406442118044;0,7748456068852443;
79;7,359942310588512;3,6738655273424725;3,998977986991736;0,5366713773571933;
80;7,424188908989081;2,8056802582530596;4,090793211395593;0,4708051838016315;
81;20,056223339546428;8,160311017207631;6,967925952723229;0,7011298836562538;
82;10,749874760562934;4,294421768004965;5,090179046803637;0,49004477934238166;
83;11,25688937004631;4,278911770902834;11,834104118697766;0,7224016491517976;
84;10,164393930552038;4,813617304993181;5,858685913595853;0,7479260656480754;
85;19,534426450259563;6,734318295944431;7,52748636930607;0,7242874598888142;
86;14,906489669395208;5,36175141493625;4,040099240196073;0,3889560616248591;
87;14,3062552521127;3,035540864330432;6,051322611095982;0,48620974430337255;
88;21,81152102419281;8,871609324129157;5,9160358380854445;0,7578524213271494;
89;19,647355495034635;3,392214942260614;17,81838388081647;1,2727840599364375;
90;13,01300711933177;4,892034896502609;5,931023929934155;0,9318220584123661;
91;19,79480632360119;5,678668402798956;13,276381967987648;1,2000554531157153;
92;15,045853068255658;8,653040784499186;8,838933556821864;1,2591183090817126;
93;19,206780980532063;3,4607229434028883;9,000771033822373;0,8784685085466379;
94;10,590151572050042;3,543290070334535;5,693546557781217;0,570208069249362;
95;12,311896420502018;5,352908631958172;7,8254319655302;0,8331880380843458;
96;9,697120393366975;3,5159923444615067;12,372348439434736;0,7456425844377801;
97;15,838427121520994;4,677567844296441;12,701611665172598;1,261214648172004;
98;17,913432652797187;2,3988446142599145;14,194673806829881;0,9127858768754437;
99;15,763591782212865;3,2140649262135335;7,9961266437523895;0,7362670545125942;
100;13,26746617331773;3,7033465077914025;5,248922066452764;0,5728500507986848;
101;10,992291334211183;4,015264569046716;6,630513390690804;0,5608307060385422;
