;tempreatura;velocitavento;ozono;radiazionisolari;
ID: 25;0.5942963218387197;0.04532560379662086;0.20956999158113893;4.2035941297534796E-4;
ID: 26;0.6220028046529411;0.0677933560246895;0.21502744170499719;4.6995687654668024E-4;
ID: 27;0.6364165017278818;0.08593588646479129;0.23765464411777107;4.956619291082449E-4;
ID: 28;0.15617500055782801;0.06950326689658821;0.009751862237249397;4.126336737110459E-4;
ID: 29;0.06064023353375825;0.04391542087737429;0.011130407362217135;6.33960984946015E-4;
ID: 30;0.13107089001861247;0.04197920111026692;0.048414398222589326;6.536480783861407E-4;
ID: 31;0.09561374393915652;0.04402919560303755;0.06020731357652792;7.594608459235564E-4;
ID: 32;0.05981006908068769;0.06317255484898;0.0558723450896245;6.289055126944753E-4;
ID: 33;0.11786274353044775;0.06879147628428624;0.07180187403915522;6.310190312550836E-4;
ID: 34;0.21735149033116574;0.08904703554116966;0.07628836951793638;6.919233541917087E-4;
ID: 35;0.2566399924097316;0.10270650214694421;0.04633340794261797;5.048961896867969E-4;
ID: 36;0.24249651907610867;0.09018850272745071;0.09553282526503382;8.259239375118695E-4;
ID: 37;0.2189568808132908;0.10093730474893686;0.09256894311846553;4.299819986407657E-4;
ID: 38;0.3069418052813718;0.11814893574548076;0.24528180068510344;8.119905570842795E-4;
ID: 39;0.3100379623975904;0.12278687149353391;0.24584572240189584;0.0010455161095797348;
ID: 40;0.34987547982376244;0.12990165408995016;0.38516781931088934;0.001128283206156683;
ID: 41;0.2738161053952412;0.0881116699941165;0.36938048908497145;0.0010791592364034254;
ID: 42;0.3232496306644305;0.1115022803240322;0.35261136078531125;0.0011366316077291423;
ID: 43;0.23826548727768157;0.08547003763959794;0.3496804098436576;0.0011163923100102064;
ID: 44;0.4424387293135616;0.09665798484192517;0.4167760207331745;0.0013730200784085678;
ID: 45;0.35104693969669587;0.1058759251349145;0.3774707608472284;0.0014032053983155655;
ID: 46;0.06710024908438755;0.04439763728794647;0.04740134537986885;7.604057478701442E-4;
ID: 47;0.07068035622738704;0.04193159664197025;0.06355327921352989;6.792210069018153E-4;
ID: 48;0.07846399304036293;0.02090778401757731;0.0725078853014951;4.814305022351588E-4;
ID: 49;0.1288776008701074;0.02983120178176927;0.0882092736741814;4.84050707225883E-4;
ID: 50;0.35678825247428225;0.07718003692928589;0.09819964886207502;2.54857160609287E-4;
ID: 51;0.28446184331618657;0.063799280909127;0.09737837372930312;2.8975801657872503E-4;
ID: 52;0.20638985197977505;0.058335664291008074;0.10918163791560595;3.1849766566263384E-4;
ID: 53;0.2603149849489817;0.05560096416556428;0.10273866310337158;3.469265857896027E-4;
ID: 54;0.22810502029397087;0.05995139381788939;0.1094157416867084;2.455780965377064E-4;
ID: 55;0.19401081255289285;0.052128759448334984;0.11567162616984543;2.1493395450891418E-4;
ID: 56;0.41519713624750104;0.057730126799080406;0.12111105828052451;1.8617896333165954E-4;
ID: 57;0.15150048016476445;0.13109703990096763;0.1019282012262907;3.3696426823418105E-4;
ID: 58;0.40668126700668594;0.06141404581781071;0.04086448996042232;6.262353477101342E-4;
ID: 59;0.41337530125105665;0.01455316419428661;0.026049448028429303;2.821328896216945E-4;
ID: 60;0.19693200711330286;0.02351290422224518;0.022388085249894912;4.607736606755405E-4;
ID: 61;0.1939975860335125;0.051972027529882926;0.008890519830983918;2.4166238526754607E-4;
ID: 62;0.19121170572456578;0.05182112617116997;0.006684489256787743;2.4101626046603932E-4;
ID: 63;0.19284432599788937;0.04513169748444898;0.006064626496455806;1.5932505268576518E-4;
ID: 64;0.11528630776836668;0.008602761063753938;0.04340225631549135;2.3247954219804312E-4;
ID: 65;0.12654774857513928;0.029023959872927968;0.006323521818085976;1.3351981295979802E-4;
ID: 66;0.08771036736390699;0.0594634495613918;0.01147171136685423;5.463737965487673E-4;
ID: 67;0.09276494192389145;0.009861695711675928;0.007334019466332285;3.320704813991802E-4;
ID: 68;0.1203269880368668;0.0033975838207134534;0.08478381425346526;4.230141911235788E-4;
ID: 69;0.11087099525611141;0.003616248136703904;0.08585021008282942;4.8722809110021345E-4;
ID: 70;0.17601006631817992;0.002011738854755594;0.023997275411832605;6.870594436722682E-4;
ID: 71;0.17471447287300426;0.005335322606203519;0.03088481764407914;7.937595007298581E-4;
ID: 72;0.09198442281632405;0.002548551936025539;0.03687503082578566;7.429590160698691E-4;
ID: 73;0.08996773456422202;0.004069595419997153;0.04224463933712951;8.965671899200493E-4;
ID: 74;0.09724617430990265;0.003831452913314009;0.07636243159659076;8.980682663523252E-4;
ID: 75;0.22233962533977963;0.004418028570775095;0.07513145286546592;8.884515746608958E-4;
ID: 76;0.36054514884962235;0.006780136493938408;0.07405360018630551;8.556030664898002E-4;
ID: 77;0.3683836248825355;0.008235581111997053;0.08821605322936885;7.351970700676496E-4;
ID: 78;0.37559386891444835;0.0057465183477274015;0.08283743975912987;6.253641199841031E-4;
ID: 79;0.5636375795725866;0.010650690025476162;0.09230157859837929;4.699170085433512E-4;
ID: 80;0.7904696622508393;0.015725942192590867;0.09132705080110584;4.6352619354344686E-4;
ID: 81;0.7574186965176927;0.014534103770746366;0.09012916287190867;8.541682843788582E-4;
ID: 82;1.0324195456496648;0.013170925452214441;0.07960826358659749;8.506688112456974E-4;
ID: 83;0.25378310759019107;0.02121967359605087;0.027881440363036303;8.329790342029922E-4;
ID: 84;0.03402320216812915;0.07443066036513668;0.012748948512278696;7.229138654394151E-4;
ID: 85;0.03002406810475192;0.04926631528995699;0.01772596525590887;8.844224622050955E-4;
ID: 86;0.06032384394947776;0.0442581458239854;0.018743138222200223;2.819010077375485E-4;
ID: 87;0.07484153614499325;0.04785030099476803;0.020353941458280383;3.8399182816462605E-4;
ID: 88;0.033868185774615624;0.06273949217313589;0.004304139998653927;6.328366118694899E-4;
ID: 89;0.0403887765103358;0.051170720537647624;0.007902079447813208;6.596141478030561E-4;
ID: 90;0.04760490491515094;0.04354450564338558;0.03986307566311154;6.9901141950906E-4;
ID: 91;0.0129932250451301;0.024606766221717716;0.0843801356541677;5.350186133362572E-4;
ID: 92;0.03620135009716018;0.025211981930002098;0.06519656464778174;6.141016583043079E-4;
ID: 93;0.12208905368083167;0.025146391372754873;0.007131543972823434;6.244787214302582E-4;
ID: 94;0.032345568543171964;0.036718104141464654;0.007437248724491464;5.628364774661169E-4;
ID: 95;0.02923143186904038;0.025112543196052436;0.02468583424671832;5.485742528063683E-4;
ID: 96;0.03173572183480946;0.013701281971832397;0.03278881521155401;5.499911204366806E-4;
ID: 97;0.10014916902876236;0.004375422835990497;0.010941642097271567;4.4635184000143207E-4;
ID: 98;0.08625838918760453;0.019897827434364256;0.013810105354860791;4.848370048655488E-4;
ID: 99;0.041970813582266696;0.036835039699899035;0.02517421505032323;5.336559417960757E-4;
ID: 100;0.07088917819130795;0.05290964699158696;0.03707054793398621;4.551383777862379E-4;
ID: 101;0.09113761551171144;0.050174244099752185;0.0458201768335962;4.988366234777099E-4;
ID: 102;0.14480776291146433;0.06141321315114305;0.08786330086029823;4.90105748853182E-4;
ID: 103;0.26012910281235685;0.0708893524048344;0.08853505368347986;4.7250475231628685E-4;
ID: 104;0.25582853904530534;0.07116754062352271;0.08716444918928154;4.772181999185752E-4;
ID: 105;0.15228727864035443;0.039740047026611824;0.05047471461558594;8.264377822133504E-4;
ID: 106;0.12627207434076673;0.08108832090023756;0.03301154065410114;6.691577465220607E-4;
ID: 107;0.10372327949931143;0.05777725265635342;0.03258813958843026;6.496520786741077E-4;
ID: 108;0.09990021852325899;0.02952004529602396;0.12267912136097481;5.162029108717333E-4;
ID: 109;0.0784322379540077;0.03630593920451378;0.1529708262596758;5.601924742083498E-4;
ID: 110;0.13671530851286318;0.016606296601807104;0.06797273485732751;7.461987947396427E-4;
ID: 111;0.15096486569052533;0.019166981068805634;0.05568039899024831;6.113440154134483E-4;
ID: 112;0.24711657639741672;0.056003900998607005;0.024336404251895715;4.334373723100945E-4;
ID: 113;0.27762601317361274;0.04441298919423933;0.06647448241668936;4.272349965156294E-4;
ID: 114;0.24604527430458975;0.07469872841932314;0.02351422168113339;3.36415580607524E-4;
ID: 115;0.2627685803011854;0.0888117549995517;0.027665954919132107;3.794409457443734E-4;
ID: 116;0.13237010612031808;0.029245441662324054;0.08364454183892478;3.664845008797173E-4;
ID: 117;0.11169752480007426;0.030358372091486164;0.2247814504679665;3.8411476573317036E-4;
ID: 118;0.08190504969510178;0.047772202597358225;0.30467436174276574;5.930121922645321E-4;
ID: 119;0.08959085478583548;0.0478076240473133;0.3162136312399966;5.966705040200741E-4;
ID: 120;0.10459093746694728;0.0502014862552248;0.3333444140093251;5.568032140180982E-4;
ID: 121;0.12830896761405514;0.05910069981470566;0.3393082402457289;5.256764808439469E-4;
