@
1,26.130833,-97.937222,30.0,3.2,73.8,0.0
2,26.226111,-98.290833,19.0,11.5,76.3,0.001
3,27.511389,-99.520278,23.0,3.2,77.8,0.001
4,27.765278,-97.434167,33.0,11.7,75.2,0.001
5,28.836111,-97.005278,17.0,3.5,64.3,0.0
6,29.043611,-95.472778,32.0,4.7,75.6,0.002
7,29.631944,-98.564722,21.0,3.5,63.2,0.0
8,29.8025,-95.125556,12.0,3.3,62.6,0.0
9,29.810556,-95.806111,16.0,3.6,62.7,0.001
10,29.863889,-94.317778,29.0,4.5,67.9,0.0
11,29.893889,-93.987778,25.0,9.5,75.7,0.003
12,29.901111,-95.326111,17.0,8.3,76.9,0.001
13,29.978889,-94.010833,16.0,10.6,80.0,0.004
14,30.036389,-94.071111,39.0,8.6,72.7,0.0
15,30.350278,-95.425,16.0,3.9,66.5,0.0
16,30.483056,-97.872222,33.0,2.3,74.7,0.0
17,31.653056,-97.070556,21.0,3.6,71.0,0.001
18,31.765556,-106.455,16.0,4.8,62.5,0.0
19,31.768056,-106.501111,16.0,2.0,65.3,0.001
20,32.343889,-95.415556,25.0,6.5,75.1,0.0
21,32.378611,-94.711667,37.0,5.2,75.2,0.0
22,32.668889,-94.167222,29.0,7.1,73.2,0.001
23,32.805833,-97.356389,31.0,3.1,74.7,0.0
24,32.819722,-96.86,30.0,3.5,74.7,0.0
25,32.9225,-97.281944,23.0,3.4,65.4,0.002
26,33.132222,-96.786389,16.0,7.9,77.0,0.002
@
1,26.130833,-97.937222,26.0,2.2,72.5,0.0
2,26.226111,-98.290833,20.0,10.9,76.2,0.001
3,27.511389,-99.520278,23.0,2.7,77.2,0.001
4,27.765278,-97.434167,27.0,12.5,72.7,0.001
5,28.836111,-97.005278,12.0,4.0,64.3,0.0
6,29.043611,-95.472778,31.0,4.8,75.6,0.002
7,29.631944,-98.564722,19.0,4.2,63.3,0.0
8,29.8025,-95.125556,11.0,3.5,62.6,0.0
9,29.810556,-95.806111,14.0,5.1,62.2,0.001
10,29.863889,-94.317778,26.0,4.5,67.5,0.0
11,29.893889,-93.987778,31.0,10.2,74.3,0.003
12,29.901111,-95.326111,19.0,9.0,77.1,0.001
13,29.978889,-94.010833,14.0,9.7,77.7,0.004
14,30.036389,-94.071111,36.0,6.2,72.1,0.0
15,30.350278,-95.425,17.0,4.6,66.2,0.0
16,30.483056,-97.872222,29.0,2.4,74.0,0.0
17,31.653056,-97.070556,19.0,2.3,70.4,0.001
18,31.765556,-106.455,15.0,4.5,62.4,0.0
19,31.768056,-106.501111,14.0,1.6,65.4,0.001
20,32.343889,-95.415556,20.0,5.3,74.8,0.0
21,32.378611,-94.711667,31.0,5.1,75.0,0.0
22,32.668889,-94.167222,30.0,8.6,73.2,0.002
23,32.805833,-97.356389,25.0,5.8,74.7,0.001
24,32.819722,-96.86,28.0,2.7,73.9,0.0
25,32.9225,-97.281944,22.0,2.8,65.4,0.002
26,33.132222,-96.786389,14.0,7.5,76.5,0.002
@
1,26.130833,-97.937222,24.0,2.1,72.0,0.0
2,26.226111,-98.290833,21.0,9.2,76.3,0.001
3,27.511389,-99.520278,17.0,1.9,76.6,0.001
4,27.765278,-97.434167,27.0,8.6,71.1,0.001
5,28.836111,-97.005278,16.0,3.8,64.4,0.0
6,29.043611,-95.472778,23.0,4.4,75.2,0.002
7,29.631944,-98.564722,19.0,4.1,63.4,0.0
8,29.8025,-95.125556,10.0,3.1,62.4,0.0
9,29.810556,-95.806111,13.0,6.5,62.2,0.001
10,29.863889,-94.317778,23.0,3.2,67.2,0.0
11,29.893889,-93.987778,27.0,9.3,71.4,0.003
12,29.901111,-95.326111,19.0,8.7,77.0,0.001
13,29.978889,-94.010833,14.0,9.5,76.4,0.004
14,30.036389,-94.071111,31.0,5.8,71.0,0.0
15,30.350278,-95.425,15.0,4.0,66.0,0.0
16,30.483056,-97.872222,26.0,2.5,73.3,0.0
17,31.653056,-97.070556,19.0,2.7,70.6,0.001
18,31.765556,-106.455,12.0,4.1,62.8,0.0
19,31.768056,-106.501111,11.0,1.6,66.1,0.001
20,32.343889,-95.415556,16.0,5.4,74.4,0.0
21,32.378611,-94.711667,29.0,5.2,74.8,0.0
22,32.668889,-94.167222,29.0,7.7,73.8,0.003
23,32.805833,-97.356389,23.0,6.6,74.6,0.001
24,32.819722,-96.86,25.0,3.3,73.7,0.0
25,32.9225,-97.281944,24.0,3.4,66.1,0.002
26,33.132222,-96.786389,15.0,6.4,76.7,0.002
@
1,26.130833,-97.937222,17.0,2.5,71.4,0.0
2,26.226111,-98.290833,23.0,9.7,76.2,0.001
3,27.511389,-99.520278,10.0,2.1,76.1,0.0
4,27.765278,-97.434167,26.0,7.3,70.3,0.001
5,28.836111,-97.005278,15.0,3.9,64.4,0.0
6,29.043611,-95.472778,19.0,4.5,75.1,0.002
7,29.631944,-98.564722,16.0,4.3,63.4,0.0
8,29.8025,-95.125556,6.0,4.2,61.7,0.0
9,29.810556,-95.806111,14.0,7.3,61.9,0.001
10,29.863889,-94.317778,19.0,2.0,67.4,0.0
11,29.893889,-93.987778,24.0,10.4,69.2,0.003
12,29.901111,-95.326111,21.0,8.4,76.8,0.001
13,29.978889,-94.010833,12.0,6.4,75.3,0.004
14,30.036389,-94.071111,24.0,5.0,70.3,0.0
15,30.350278,-95.425,13.0,3.8,65.8,0.0
16,30.483056,-97.872222,27.0,3.5,73.3,0.0
17,31.653056,-97.070556,20.0,2.8,70.7,0.001
18,31.765556,-106.455,11.0,3.5,62.8,0.0
19,31.768056,-106.501111,10.0,1.6,66.8,0.001
20,32.343889,-95.415556,15.0,5.6,74.4,0.0
21,32.378611,-94.711667,26.0,6.8,74.8,0.0
22,32.668889,-94.167222,24.0,6.7,73.7,0.002
23,32.805833,-97.356389,22.0,7.5,74.3,0.0
24,32.819722,-96.86,18.0,2.6,72.9,0.0
25,32.9225,-97.281944,23.0,3.3,66.2,0.002
26,33.132222,-96.786389,15.0,6.1,75.8,0.002
@
1,26.130833,-97.937222,15.0,3.5,71.4,0.0
2,26.226111,-98.290833,24.0,9.6,76.6,0.001
3,27.511389,-99.520278,6.0,1.9,76.6,0.001
4,27.765278,-97.434167,31.0,8.2,70.3,0.001
5,28.836111,-97.005278,13.0,4.7,64.7,0.0
6,29.043611,-95.472778,14.0,5.5,75.5,0.002
7,29.631944,-98.564722,16.0,5.0,63.3,0.0
8,29.8025,-95.125556,5.0,4.3,62.3,0.0
9,29.810556,-95.806111,13.0,6.8,61.3,0.001
10,29.863889,-94.317778,23.0,3.3,69.7,0.0
11,29.893889,-93.987778,21.0,9.0,69.3,0.003
12,29.901111,-95.326111,19.0,8.1,76.9,0.001
13,29.978889,-94.010833,11.0,6.1,75.0,0.004
14,30.036389,-94.071111,19.0,3.7,70.5,0.0
15,30.350278,-95.425,12.0,5.0,65.3,0.0
16,30.483056,-97.872222,22.0,3.9,73.4,0.0
17,31.653056,-97.070556,20.0,2.4,71.3,0.001
18,31.765556,-106.455,9.0,5.3,61.5,0.0
