;tempreatura;velocitavento;ozono;radiazionisolari;
ID: 49;0.13631044537062564;0.09839035183011223;0.12856363809319243;9.715227044448813E-4;
ID: 50;0.20235137483906668;0.11577483790265834;0.13302377555996497;9.627757529830944E-4;
ID: 51;0.19056951912104036;0.1150097590200363;0.10641131326732393;9.543247030769659E-4;
ID: 52;0.21886514620668213;0.1285326433571669;0.11352081368854047;9.13959084554971E-4;
ID: 53;0.21746993300018058;0.13087193765332544;0.11757927255131004;9.108824999854495E-4;
ID: 54;0.2269646338144394;0.13065573676718342;0.11730459481679727;8.989390373587418E-4;
ID: 55;0.2547510035724748;0.13180309855614503;0.10457865032594568;7.144553046331542E-4;
ID: 56;0.3738064105042952;0.13030982451793105;0.1214366000017945;6.235490426789253E-4;
ID: 57;0.2673896487660655;0.17579793561089285;0.11891300606347084;4.604129253125129E-4;
ID: 58;0.41221110301062575;0.09242727087527809;0.03253642257361965;4.257697210553417E-4;
ID: 59;0.45266669660011677;0.055777185838719566;0.027933121068425312;3.344387145947107E-4;
ID: 60;0.3056032683030197;0.062475390686871614;0.02688477050612646;5.049318146528838E-4;
ID: 61;0.3219163006614233;0.07362024127003276;0.016943100061048783;3.093684147287658E-4;
ID: 62;0.3108184773767597;0.09853172152571536;0.01595529316233994;3.465362973718508E-4;
ID: 63;0.29655466326865315;0.10292700724212274;0.013421144933771929;2.4383086163313488E-4;
ID: 64;0.29772747903163604;0.08033673161454338;0.04588191469628525;3.4033087373772417E-4;
ID: 65;0.24339514608995239;0.09125924672876;0.01146094563696586;1.990424516901738E-4;
ID: 66;0.22838018176932104;0.09106978055610078;0.01458641689679753;3.371374266180563E-4;
ID: 67;0.22884565745310811;0.08493655982052184;0.017822134687542603;3.399140866965631E-4;
ID: 68;0.21804676593628466;0.05714210468527034;0.05545546968092698;3.5789034551216746E-4;
ID: 69;0.21597254736528484;0.06139681906559582;0.07095247601284523;3.47727379782117E-4;
ID: 70;0.21861685334737227;0.06027986712415782;0.04145427924451348;4.510224317181223E-4;
ID: 71;0.24671108777899545;0.034225506015855334;0.06331841190428092;4.924622490093901E-4;
ID: 72;0.2576366625482799;0.033007072161677156;0.08409225941537722;5.352760993648704E-4;
ID: 73;0.27197934062654766;0.02858705625199178;0.0799209063593995;4.6146571352945274E-4;
ID: 74;0.29207085397031873;0.02666672115843479;0.0699543755142682;4.655947461444404E-4;
ID: 75;0.33683844320486855;0.025956352253927294;0.0707499916194753;4.956062005088295E-4;
ID: 76;0.32505246664798265;0.027204763702241896;0.06277252994034525;4.609482708582733E-4;
ID: 77;0.34861272375802127;0.028915323830330054;0.06887825420738614;4.4256991235664897E-4;
ID: 78;0.3183977838178357;0.028925634336962963;0.06803958667881742;4.690641904224859E-4;
ID: 79;0.3221243399802076;0.027893541778004665;0.07218853755611943;4.702518117655208E-4;
ID: 80;0.3301934874177547;0.02730318237828706;0.07192729877400955;4.3911712106917074E-4;
ID: 81;0.3790843258331257;0.029217217656470444;0.07579008106474269;4.4432472626220533E-4;
ID: 82;0.4709590485983357;0.03174710374264524;0.07785782384914632;4.508383567453971E-4;
ID: 83;0.4026765766509485;0.024677772297191574;0.02124075917791288;3.310593367310402E-4;
ID: 84;0.2906868889722074;0.0666165147438952;0.01507527616409056;2.935853707353033E-4;
ID: 85;0.3052204206122165;0.05333132163304544;0.014360190816584219;3.2825081208773466E-4;
ID: 86;0.3183880314967597;0.05534608222513691;0.015179960010880253;3.345788303532889E-4;
ID: 87;0.3193201722894387;0.05172126545122713;0.015598311722583863;3.4891606367755786E-4;
ID: 88;0.258170535790585;0.05968086220700847;0.015071033673601061;4.721975926131367E-4;
ID: 89;0.25144041246922305;0.05488030380040083;0.013267492827262228;4.006240450314864E-4;
ID: 90;0.2787352988334105;0.03637081730090608;0.031141849172905745;4.050729054166243E-4;
ID: 91;0.28619838324113767;0.028744936329886547;0.06308198485885248;3.9479624406439884E-4;
ID: 92;0.2928903427113383;0.028789356659088227;0.07306735421134315;4.187089113184812E-4;
ID: 93;0.36520264969182464;0.03151760323159102;0.01318411657886553;4.4076735700272827E-4;
ID: 94;0.24721954630066423;0.05671680921258007;0.01835719948979525;4.6659421200367517E-4;
ID: 95;0.251510604245307;0.03587135241546321;0.04950831964997787;5.286866167721623E-4;
ID: 96;0.29479475681688794;0.03258192074390391;0.052500193286469966;5.618488949568778E-4;
ID: 97;0.2494808351239498;0.032880104321380034;0.02354236091294028;5.221291189724485E-4;
ID: 98;0.22994570544893422;0.034778783433506606;0.022636849123342878;4.7219911031165274E-4;
ID: 99;0.12656766994911084;0.042581914569376274;0.030674328462011485;4.706943409193277E-4;
ID: 100;0.14363257072921712;0.044855905054048406;0.038969208760321776;4.663567366957192E-4;
ID: 101;0.188889658096676;0.047328711915452855;0.04757058111531622;5.145769744684114E-4;
ID: 102;0.2263956144433817;0.04781710704221783;0.06547470771018966;4.463027628501458E-4;
ID: 103;0.256710589713661;0.04618879200810689;0.06616706878429802;4.0077570519943175E-4;
ID: 104;0.2467824855310446;0.048526893948960516;0.06525941723288134;3.8788193503259716E-4;
ID: 105;0.22342346301214047;0.05465978787070802;0.057630771122788416;4.696808304399134E-4;
ID: 106;0.1568999397309389;0.07337930124079212;0.03364724746611717;4.787866704982998E-4;
ID: 107;0.1388904417313298;0.06751697380919965;0.03020752315938625;3.863378504025161E-4;
ID: 108;0.13786569696761405;0.052743491554999605;0.09759351859178389;4.5084045734236487E-4;
ID: 109;0.15512251817236014;0.05351548147292923;0.09721700305974816;4.64643378523069E-4;
ID: 110;0.1951093230718899;0.03543020300309533;0.062081367949265887;5.319339999055959E-4;
ID: 111;0.23859858333582587;0.04495734280385922;0.06387467772441095;5.448872313911147E-4;
ID: 112;0.31032553078695985;0.07019373118174564;0.03158199559789533;4.1564312163942796E-4;
ID: 113;0.3252607359143631;0.07224585409941303;0.0698437506005072;4.381820475902937E-4;
ID: 114;0.29997154596191655;0.0839091777668771;0.03278189502588096;4.689286494812812E-4;
ID: 115;0.286515376485049;0.13029678715831558;0.030936411829509198;5.633048904040896E-4;
ID: 116;0.22732592442889485;0.06114287106578183;0.07850888755402305;5.060968585765581E-4;
ID: 117;0.22996080518677267;0.05528647113124894;0.16301716154600784;4.998058613876584E-4;
ID: 118;0.2449318341998732;0.07375029125567854;0.25201808009036164;5.008036108823475E-4;
ID: 119;0.25669728479441833;0.06009079833370643;0.26745529885403485;4.944048938030823E-4;
ID: 120;0.3018337743261394;0.05871055841645376;0.3001331110635709;4.749807415563983E-4;
ID: 121;0.31524238562040485;0.06627220599061613;0.2940955666047752;6.287488852863005E-4;
ID: 122;0.38218539418732345;0.034393251621957985;0.025806133701554993;4.6936403298806183E-4;
ID: 123;0.4006441174984532;0.03162512161987723;0.02432809698340434;4.726606700606395E-4;
ID: 124;0.3126590468021949;0.031153402555879724;0.11092578333810638;4.894134314544352E-4;
ID: 125;0.4191926969369734;0.028629620563641062;0.02802896415081187;5.04939629971559E-4;
ID: 126;0.42592134019237654;0.028069587920658067;0.02791789158839265;4.711068046807381E-4;
ID: 127;0.31529843345912517;0.028994485302347495;0.11637837201138386;3.4664213531852514E-4;
ID: 128;0.33034779429276323;0.0326462777021102;0.13626470497177323;4.3039504292191E-4;
ID: 129;0.31426272891927853;0.03835085486243734;0.13962753249795073;5.486829132389858E-4;
ID: 130;0.24593279139924695;0.029633553124671808;0.1404076930908291;6.278418406474176E-4;
ID: 131;0.24202091227714276;0.033974364075794544;0.14856700061665087;6.619309596005253E-4;
ID: 132;0.23057581577678754;0.035676472779545894;0.09891865656667943;7.251305134825203E-4;
ID: 133;0.48989158205651834;0.027689763162677027;0.12064547146533759;6.257230834019917E-4;
ID: 134;0.2010627612259038;0.051674107446017574;0.08985912269905;6.018919890802732E-4;
ID: 135;0.19497655036349623;0.03620798463437768;0.10659646906883381;6.606707448096409E-4;
ID: 136;0.190545181275009;0.029447871550374875;0.17282985114179417;6.154212211337529E-4;
ID: 137;0.246398854699295;0.051292612962655915;0.2961375148194538;6.943442995190823E-4;
ID: 138;0.2512959589567075;0.04447246533087625;0.2908038006188074;7.248963377609136E-4;
ID: 139;0.3226404759465103;0.060043687310630825;0.2582199937093235;6.357385207504688E-4;
ID: 140;0.279782786568415;0.030756887521243653;0.056467168544916325;6.260241410670108E-4;
ID: 141;0.32857128341663466;0.03371672405888454;0.056047703608216946;5.808968483554561E-4;
ID: 142;0.28477355626896506;0.04172989459672011;0.08365215621007116;6.611392397067109E-4;
ID: 143;0.3343861922803855;0.050055292608383886;0.09858798786773197;6.672720483808606E-4;
ID: 144;0.3849209024157296;0.04302082583773583;0.08318469057486316;5.898911059325773E-4;
ID: 145;0.38403744478133434;0.044769664827420244;0.08279556677151784;3.5968482910291147E-4;
ID: 146;0.3129339891001963;0.04527262201231323;0.0939499762888293;3.074633878326724E-4;
ID: 147;0.3394947319960076;0.041641660862121545;0.1335699848465966;3.4227623340168E-4;
ID: 148;0.3188462289774408;0.04181026946369766;0.13638390426640837;4.386509735413522E-4;
ID: 149;0.3586953933074678;0.047174674537908245;0.12517345545493572;4.478561366565223E-4;
ID: 150;0.34428923798342526;0.04197147503578779;0.130539775984008;5.089930375207391E-4;
ID: 151;0.35757246580767;0.044123611272277284;0.12115414012192631;5.622574630847267E-4;
ID: 152;0.4344099469193906;0.04134180549057233;0.1467311802390225;5.190521267549501E-4;
ID: 153;0.388368981649939;0.044349578516237435;0.13609087555416985;5.088037320638427E-4;
ID: 154;0.3312708184932091;0.039251985088704366;0.11879664582194029;5.306739905521136E-4;
ID: 155;0.33630142052856354;0.050151849941715954;0.12429519571854618;5.380698888432439E-4;
ID: 156;0.4899453932108478;0.057767023681296936;0.16545319404643533;6.022262382079411E-4;
ID: 157;0.5296214642391467;0.07138412929757694;0.20060525921785163;8.289963440272895E-4;
ID: 158;0.2216265989999624;0.06061830309323841;0.10571424819997617;6.93408589962238E-4;
ID: 159;0.2951749063130978;0.07198315641473661;0.21682706389211145;8.6561249799204E-4;
ID: 160;0.45202333671915795;0.06128678104973839;0.040578678467750214;3.3581281545812263E-4;
ID: 161;0.565562047162688;0.04667827375643074;0.05437207525601947;2.531711964756353E-4;
ID: 162;0.8555315605912744;0.056125573960922014;0.06200071399876222;2.560692769894501E-4;
ID: 163;0.11239487247314676;0.030828926652815298;0.12328736671599978;3.1640117831958057E-4;
ID: 164;0.17953838567391023;0.04880937482820927;0.06607501753774828;4.1695224302451425E-4;
ID: 165;0.19476581454379602;0.03039880822513076;0.1758373166033944;4.453687623721526E-4;
ID: 166;0.29546733964156435;0.049485871556187354;0.21659068978471402;5.066275233968314E-4;
ID: 167;0.3004440940981337;0.08014881181159986;0.21934192164289654;6.340972946897743E-4;
ID: 168;0.34047133884646325;0.08083668975253784;0.21336796017340515;6.704881434721032E-4;
ID: 169;0.32988249376009604;0.08255249919143912;0.20972134611550147;5.908476011984542E-4;
ID: 170;0.34106723901680036;0.0895722434167757;0.31796332556509704;5.472495281230356E-4;
ID: 171;0.320364783295872;0.10706785026070613;0.327719346109421;5.647681806451836E-4;
ID: 172;0.24016095375289717;0.05577465018721839;0.04396758947325894;5.795546660066724E-4;
ID: 173;0.20851855697393432;0.053745873263837424;0.03332823092553981;5.289017091440342E-4;
ID: 174;0.28250421410138293;0.07017918134669406;0.03420001762187146;5.238716215179435E-4;
ID: 175;0.3270169984288421;0.07084619306654054;0.021761967974305477;5.421065816286217E-4;
ID: 176;0.29727830426128987;0.03532503309948624;0.03999263221866831;4.75509492784192E-4;
ID: 177;0.3847966593788887;0.03249326877210296;0.05946531933913706;4.874447465225448E-4;
ID: 178;0.36611593684288196;0.04719579631915551;0.07375612272922212;5.608976333024204E-4;
ID: 179;0.47417868935435115;0.03310987350280803;0.09865089127608749;5.731309214555531E-4;
ID: 180;0.46269300203618835;0.031414661829836016;0.08323013403832423;4.905279719214097E-4;
ID: 181;0.44693325656348937;0.030410846218351228;0.06845072081443469;2.0796778040918645E-4;
ID: 182;0.29066309573396204;0.031200044206076027;0.0446296664226298;4.5242455553180355E-4;
ID: 183;0.3851530119852072;0.053625274541456665;0.07837218106478666;9.813387775212787E-4;
ID: 184;0.3016708275042915;0.02746556931850234;0.044051350222840326;5.627421689222344E-4;
ID: 185;0.2812260330087933;0.026000069398174838;0.07434647957747131;5.111167706979663E-4;
ID: 186;0.27700967949308597;0.03619902183575422;0.03647207359579917;5.901651622023034E-4;
ID: 187;0.305837448297755;0.032194809205558374;0.04528396875160625;5.471937780057314E-4;
ID: 188;0.3248444653241941;0.03482965987450896;0.0428769973009292;5.445817777084081E-4;
ID: 189;0.34711075802450003;0.03325421121503164;0.0786318549281311;6.998839355738048E-4;
ID: 190;0.4294065990089755;0.06821140619055428;0.10154915245017766;7.571535900418267E-4;
ID: 191;0.3486754640053029;0.07281123954222385;0.04709460765855752;7.364244102299371E-4;
ID: 192;0.4767204624120862;0.08855578305978207;0.05419863787899148;6.959528592808394E-4;
ID: 193;0.4880221123423419;0.10645583475860476;0.08126430079899641;6.406361657424573E-4;
ID: 194;0.3544172118567379;0.10931990039791062;0.09676715380473701;6.343213230713575E-4;
ID: 195;0.31169769703779854;0.10664495593441348;0.10523011668277663;6.604514967997791E-4;
ID: 196;0.30696367303883765;0.08877032076516782;0.1082290053002398;6.43851422946584E-4;
ID: 197;0.2836811238359524;0.09222826823209791;0.11191692590246483;6.639279227053115E-4;
ID: 198;0.2887647926468733;0.09476894829635008;0.11607534004922196;6.329632705019038E-4;
ID: 199;0.2913722093505841;0.10114635692960235;0.12089357208600342;6.485309346300655E-4;
ID: 200;0.3214221918478759;0.09509610744894041;0.12777963824233343;5.850061828597122E-4;
ID: 201;0.33569457448173057;0.09228190183399246;0.13104628299511778;6.192338151408787E-4;
ID: 202;0.18269383816336435;0.043152740281943186;0.06518007880235771;5.860972122245841E-4;
ID: 203;0.17388270655548935;0.021097531997810243;0.04211376586872983;6.308151234600338E-4;
ID: 204;0.2360268434355449;0.06568449979456524;0.03751773168911507;4.33900351744004E-4;
ID: 205;0.26161375576095686;0.03960295095109697;0.03761574527603936;5.565999591176942E-4;
ID: 206;0.20774488652029;0.06528360075915116;0.035557496648311614;5.057026727754683E-4;
ID: 207;0.21299417956439207;0.07111107357235097;0.035845456332726525;5.433049207121107E-4;
ID: 208;0.15959940148622476;0.0720994858300596;0.03991595334877734;5.268585946218856E-4;
ID: 209;0.18055796552423306;0.07216695194776222;0.04295481665720927;5.56667749831198E-4;
ID: 210;0.19457519205186471;0.06813792198267123;0.04210621661262512;5.715536772217244E-4;
ID: 211;0.3767980783847284;0.03407411156500442;0.065335503561757;5.176951467154402E-4;
ID: 212;0.3685326008361765;0.03413423731911722;0.0643530263987838;5.03919022673202E-4;
ID: 213;0.2877331046859766;0.03513219228791873;0.04898409083513696;5.164331598760914E-4;
ID: 214;0.26109992222513206;0.03695625461895364;0.040002644932269515;5.363184130402649E-4;
ID: 215;0.25601347183739037;0.042668187150908865;0.04047380006900201;5.277654463956183E-4;
ID: 216;0.3037282127901837;0.04405672599122291;0.0413724791710084;5.20339626816095E-4;
ID: 217;0.34533477458098005;0.04015947443177379;0.03912260313941098;4.987275853239543E-4;
ID: 218;0.3025426838097972;0.04264480787176591;0.03314161217324315;4.939303758380677E-4;
ID: 219;0.2697442306619853;0.038900194290170685;0.03285833730036426;4.987014127160632E-4;
ID: 220;0.1756044205840254;0.05859670490237933;0.027754367919970293;4.6036321386290984E-4;
ID: 221;0.12679205371983665;0.04250336956155095;0.039326644200789206;4.090037799630556E-4;
ID: 222;0.25314214953493835;0.07139122475727348;0.022110237667627847;4.373912324900796E-4;
ID: 223;0.46105409901038863;0.08158498027166962;0.031861353405776734;4.376726116538713E-4;
ID: 224;0.8125828587274748;0.1319110127587799;0.04565755903075822;3.637563983500931E-4;
ID: 225;0.8515179384102101;0.109434319878376;0.06753182754589718;3.889790058319722E-4;
ID: 226;0.19631652069831873;0.05647357126472496;0.04032834755165142;5.440221825157102E-4;
ID: 227;0.1477060523692452;0.08348807788827765;0.03793022763853372;5.302403134992433E-4;
ID: 228;0.14660375236609496;0.0881166045141678;0.03392212141910344;5.025128427344598E-4;
ID: 229;0.17156478513288864;0.07100103203367997;0.03386809846999163;4.498101130233965E-4;
ID: 230;0.16478651891529753;0.0676268868215791;0.029534564954062776;4.56217877553633E-4;
ID: 231;0.17170796719778983;0.07185784548668112;0.07818778070887793;4.7105008831425645E-4;
ID: 232;0.18872847439446142;0.06976992737144402;0.031962514743906156;5.636341278259122E-4;
ID: 233;0.13664989181450493;0.07047745328383341;0.02851975383082973;4.3411744253090876E-4;
ID: 234;0.2585751217528686;0.05574761151547473;0.02391028597301884;4.7092457288714604E-4;
ID: 235;0.2913867651385201;0.054446737303118165;0.025520252563508723;5.120838201463756E-4;
ID: 236;0.14303060391883574;0.049953502136799666;0.039055145965720996;5.044699256610252E-4;
ID: 237;0.19665992939144158;0.06122387729996529;0.055648671335819556;5.217556614838128E-4;
ID: 238;0.26684198965239153;0.07010314619337028;0.09087497088921859;5.472929173014958E-4;
ID: 239;0.24067083642123963;0.0806579202591664;0.09422768257160746;6.074794890472062E-4;
ID: 240;0.2532297056031502;0.08157924685801955;0.0947088998737595;6.254505865152508E-4;
ID: 241;0.239644175836367;0.08924344700721944;0.09617927756530027;5.817981819285142E-4;
ID: 242;0.25529224041802834;0.08810111685384261;0.09419308462529494;6.011384990405585E-4;
ID: 243;0.2017323650899576;0.06992192116340978;0.039113098718106;4.913918747338522E-4;
ID: 244;0.21950210392817873;0.08003866094574341;0.02212569768090431;5.751112223644892E-4;
ID: 245;0.31533463658826083;0.06260375514908166;0.026431532480280545;6.042466969319012E-4;
ID: 246;0.4081163331835162;0.06700235414409197;0.022428777754959325;5.761874041438694E-4;
ID: 247;0.24103894226554845;0.05391375196480414;0.06302294924960176;5.293891946948588E-4;
ID: 248;0.2797712556502158;0.055484958042504605;0.07564008713113558;5.637322237903957E-4;
ID: 249;0.33791501690929976;0.07702782850851714;0.08002112091340902;5.785449318909428E-4;
ID: 250;0.3610887504628771;0.07766637031068417;0.043338901859815225;7.136090523216849E-4;
ID: 251;0.36416715676225003;0.08825605576521589;0.08836842729692662;9.670424510940579E-4;
ID: 252;0.5763734984680773;0.08762654075658782;0.08778304783881448;0.0013597532911659293;
ID: 253;0.520367745550602;0.10036153447442486;0.08966613975717519;0.0014476276625604017;
ID: 254;0.4703467467658872;0.10394462170555935;0.08419937742601195;0.0013424287233341485;
ID: 255;0.49767258046191803;0.0869344224205603;0.08408857524059025;0.0013873584291032761;
ID: 256;0.5023046115750198;0.07663389286579642;0.11713174054540991;0.0013997070535658343;
ID: 257;0.5068770143847369;0.08153888539102326;0.11853097374430253;0.001372258607813177;
ID: 258;0.49241803585431826;0.08980492189348192;0.08331862975357782;0.0014130211058743113;
ID: 259;0.6332156049818504;0.06991592908663542;0.09994379473123353;0.0013848588594593397;
ID: 260;1.0880886265285878;0.062250255463474145;0.14023788246899058;0.0013859228954332687;
ID: 261;0.4832155815269213;0.08254746291942734;0.08560101697536397;0.0014300587929419832;
ID: 262;0.4971643292881394;0.08603097958433131;0.06968116693591535;0.0012845198174957213;
ID: 263;0.5608139512498416;0.10760542991895779;0.07659470390708624;0.0012830658788071925;
ID: 264;0.5949484244687316;0.07551011307225562;0.08040944362323701;0.0012480371237246807;
ID: 265;0.5903183539506451;0.08530193232741894;0.07254362865080818;0.0011565360929418165;
ID: 266;0.590239727194546;0.06772343091555023;0.06409687625109736;0.001014301798111081;
ID: 267;0.7226200055591138;0.06956694182756666;0.06652900693093171;0.0010342908506130175;
ID: 268;0.890504986646485;0.07395643575851316;0.07750877163731554;0.0010813597060136077;
ID: 269;0.8645687285853483;0.06483108589306524;0.07721229108875102;0.0010034362779514422;
ID: 270;0.9034386607228656;0.05274864758671696;0.07527195457353361;0.0010063047412782594;
ID: 271;0.8616537995503069;0.04949666606624875;0.07581871147256035;8.72379602828765E-4;
ID: 272;0.6596958476147667;0.04163615017352882;0.1174818797898599;0.0012617469204600005;
ID: 273;0.7249084713832046;0.04505668168098833;0.13252746516516056;0.0014270801735377346;
ID: 274;0.8356799215650016;0.04867767270136488;0.11541932457631154;0.0013391492650436205;
ID: 275;0.6923838843561224;0.0421926801734622;0.14427053751030164;0.0016698961718279763;
ID: 276;0.7431825827423207;0.06565859083668892;0.07457859306578342;0.0013296949403756042;
ID: 277;0.9676757973880042;0.05769091535268589;0.1383767062720375;0.001340494812490034;
ID: 278;0.918194786795696;0.06677628431562847;0.15043092017425444;0.001253376377390045;
ID: 279;0.8591746983150422;0.06786869262635345;0.16975105002182947;0.0012785637014906036;
ID: 280;1.0146565612927114;0.07184348335106344;0.2445092582385545;0.0013055421273590621;
ID: 281;0.9907772349719111;0.07054293059072775;0.34401705639148245;0.001638777063842365;
ID: 282;1.0342269758149136;0.06369444046834083;0.36556961457512427;0.0016849940997629785;
ID: 283;0.7082648258532357;0.06572972932752938;0.1992387389669039;0.001300797073044579;
ID: 284;0.7847037892676243;0.07108267046035298;0.22854078957435334;0.0013498255271983583;
ID: 285;0.7995522285221804;0.08397470434939125;0.1726095960046553;0.0014132540303081885;
ID: 286;0.820475761658057;0.08757142155111373;0.2039543052019849;0.0014100008529629587;
ID: 287;0.7623188601676891;0.0911437229976491;0.19515939454474993;0.0013102888773301234;
