;tempreatura;velocitavento;ozono;radiazionisolari;
ID: 49;0.12840590274202418;0.08491235386786958;0.09248498693434906;6.410550890844313E-4;
ID: 50;0.1522609710679233;0.08927210107688732;0.08449725512022557;6.21438365834334E-4;
ID: 51;0.1600584293442999;0.09448201934304676;0.07617916753742404;6.071080609484757E-4;
ID: 52;0.17967634931081433;0.09769147876623045;0.08716354704078921;6.719116170500578E-4;
ID: 53;0.19107375050196404;0.0983340409440296;0.0920200369036426;7.154106477472136E-4;
ID: 54;0.19305701243694215;0.10554962671497567;0.08535516158169967;3.946995606296127E-4;
ID: 55;0.21608385599224705;0.09620759058772141;0.08166515277276386;3.9754874736590604E-4;
ID: 56;0.2913095060965423;0.09780238408919481;0.09145475101045479;2.3948801255620962E-4;
ID: 57;0.2183320503778221;0.15252926808117526;0.09146980232953354;2.941455169460247E-4;
ID: 58;0.33030448067367285;0.06957925459218202;0.029593482690772204;2.7378490419325245E-4;
ID: 59;0.3827223228614132;0.04476067832666578;0.021216624662351618;1.9433653396061206E-4;
ID: 60;0.2609244588070713;0.03635504909105508;0.019081849658323748;3.304830750505856E-4;
ID: 61;0.27781022631060415;0.058167041218902815;0.011459472428861134;1.938063705059839E-4;
ID: 62;0.2766245293388168;0.0802427636925147;0.009878113586898789;1.8260417057464474E-4;
ID: 63;0.27767041867313214;0.08505889732938136;0.009520646821264895;1.3964177423887584E-4;
ID: 64;0.22863871681790485;0.05037750163047694;0.0356710971489534;2.0465027814031486E-4;
ID: 65;0.21995503507708059;0.07209606688736796;0.005435204198554474;1.0466496289598719E-4;
ID: 66;0.21981825028897228;0.07214501598808355;0.008009866710840205;2.0432769099167414E-4;
ID: 67;0.19047414433181833;0.05397974821250323;0.009813821776479034;1.9865327865448094E-4;
ID: 68;0.19398001541513157;0.042260134163544884;0.03608928517691617;1.8347475383463145E-4;
ID: 69;0.2000184458209758;0.041692698505086424;0.04034129472853165;1.5263915495676903E-4;
ID: 70;0.19278355657556193;0.027211524465357944;0.027136818025730675;1.7081632265235791E-4;
ID: 71;0.19484205836935234;0.02459059485467569;0.03225107012053082;1.7614743535542885E-4;
