;const_AIC;const_HQ;const_SC;const_FPE;trend_AIC;trend_HQ;trend_SC;trend_FPE;both_AIC;both_HQ;both_SC;both_FPE;none_AIC;none_HQ;none_SC;none_FPE;
ID: 49;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 50;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 51;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 52;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 53;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 54;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;8;
ID: 55;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;11;
ID: 56;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;11;
ID: 57;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;5;
ID: 58;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;10;
ID: 59;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 63;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;
ID: 64;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;
ID: 65;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;
ID: 66;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;
ID: 67;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;
ID: 68;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;
ID: 70;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;
ID: 72;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;16;
ID: 73;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;17;
ID: 74;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19;
ID: 75;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;17;
ID: 76;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;16;
ID: 77;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;18;
ID: 78;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;18;
ID: 79;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;18;
ID: 80;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;17;
ID: 81;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;16;
ID: 82;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;
ID: 83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 95;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;
ID: 96;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;
ID: 97;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;
ID: 98;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;
ID: 99;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;
ID: 100;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 102;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;18;
ID: 103;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;18;
ID: 104;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19;
ID: 105;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 106;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 107;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;6;
ID: 108;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 109;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 110;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 111;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 112;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;
ID: 113;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 114;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;8;
ID: 115;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 116;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;
ID: 117;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;
ID: 118;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;18;
ID: 119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;
ID: 120;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;17;
ID: 121;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;16;
ID: 122;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;7;
ID: 123;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 124;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;8;
ID: 125;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 126;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;
ID: 127;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;8;
ID: 128;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;8;
ID: 129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 130;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;
ID: 131;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;
ID: 132;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 133;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;6;
ID: 134;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;9;
ID: 135;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;8;
ID: 136;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;
ID: 137;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 138;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
ID: 139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;
ID: 140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;
ID: 144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;
ID: 145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;
ID: 146;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19;
ID: 147;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;15;
ID: 148;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;16;
ID: 149;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;17;
ID: 150;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;15;
ID: 151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;
ID: 152;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19;
ID: 153;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;10;
