;tempreatura;velocitavento;ozono;radiazionisolari;
ID: 49;0.9188732258331435;0.6460258577357041;1.7295408279758475;0.012625197496521783;
ID: 50;1.032877042658535;0.13988994248607178;0.5844305591027341;0.009043233445674089;
ID: 51;1.1754561040028415;0.14254986079116289;0.5229712820776766;0.008561939059646941;
ID: 52;1.2160658749242885;0.4199252984453944;1.2588960763705552;0.007435361951169776;
ID: 53;0.9569181988070788;0.4919137076768253;1.9096566673377453;0.010165591394235906;
ID: 54;1.275005307447102;0.9249597198724068;2.7543331862175235;0.017344209015854102;
ID: 55;2.246754364247873;3.293158147579858;1.728831344687234;0.006209844280146137;
ID: 56;3.2637558457041584;3.076298659387191;3.102226089049463;0.027715806717848755;
ID: 57;6.506264762458713;9.666503609850027;3.0958928842530997;0.0063826358613379465;
ID: 58;11.682396324898745;16.625044941576824;0.6788607331649338;0.016239782818259208;
ID: 59;0.6778585641989666;10.542954317710148;0.5359480646816212;0.0673758187708085;
ID: 60;5.464728325592678;14.000403411946026;0.7490952151003191;0.15160567108325995;
ID: 61;48.937293907568694;17.125074681512768;0.05830897174580646;0.1357553713013412;
ID: 62;18.735466268807595;33.344510583320286;0.181311715412907;0.0986991618314057;
ID: 63;0.7593740417286358;15.518515801092368;0.37746887057899386;0.0231106154180858;
ID: 64;2.109743249475458;15.676939986353085;4.222319577004584;0.03680277751337889;
ID: 65;4.226983094174968;7.792176167372876;1.097433478343658;0.007228436466407214;
ID: 66;8.059246827379061;8.765359655552787;2.091067332355702;0.0024088395706719687;
ID: 67;9.680594538805531;8.34225778399525;1.4591247543466122;0.004046440546987373;
ID: 68;8.34480022592218;2.2662091198275403;6.682334909590583;0.013398689878838098;
ID: 69;8.321301701709645;1.4552494152007462;5.59274819310901;0.010777272013195855;
ID: 70;2.744849523530032;3.0249712358838496;1.9518215013686957;0.0027470072066477064;
ID: 71;3.362456323208572;0.534442111420943;1.750745655263237;0.0015815869317809112;
ID: 72;3.1796434763011105;0.3341488544905188;3.4303275401926263;0.012620557029864024;
ID: 73;4.601776931917739;0.565002167017834;3.0507269797635925;0.0035736959789496384;
ID: 74;4.393604172670161;0.5829789144899358;3.0945520634117574;0.0038002847489476666;
ID: 75;7.170523621718833;0.5571370001236329;2.1493085313577645;0.004969001042491065;
ID: 76;9.024565008690484;0.6981624689675759;1.5264759155868624;0.0032932758911438697;
ID: 77;18.4024054949112;1.2476059115432379;1.6471109239090214;0.003187236781808195;
ID: 78;17.327009898252975;1.62909147371969;1.6000233332761045;0.0020860486255348653;
ID: 79;18.54309007301755;3.0685454008746698;2.6399130627266887;0.0012774577442463645;
ID: 80;11.31162248020781;2.9295137192336265;2.4543276095029722;0.011501908063045454;
ID: 81;11.620623005616093;7.418689200232748;4.30608562308993;0.00774570857722003;
ID: 82;10.428921937475122;11.8970600627446;2.0223078833527226;0.007556624604738565;
ID: 83;34.760489618409856;14.082402234334024;2.020221003994735;0.01765547625579617;
ID: 84;18.995693728083058;18.728700284806365;1.41532709596541;0.015288276204859548;
ID: 85;15.35290245767713;13.75011175974423;1.2266983871663781;0.009269136110782636;
ID: 86;2.4752856247976514;13.714933246111103;0.33239487608561785;0.00407424789278556;
ID: 87;5.495449524470793;11.563451737436177;0.29913672931744795;0.014507758604734;
ID: 88;4.7705289762342815;10.37732955275556;0.3156984802749621;0.01774972300923308;
ID: 89;3.264601638054467;8.958854159618602;0.10997859165922634;0.009365924254978312;
ID: 90;3.5540739264757364;7.857389892307957;0.7549087688202105;0.0080563660940334;
ID: 91;5.157306001815554;8.279322255697622;0.48520135291484023;0.01245815688580249;
ID: 92;4.171921441198094;6.59035323765618;4.895108658937855;0.010604448423406047;
ID: 93;1.1225446025785806;5.114543484197623;0.169291145686382;0.01202943741801675;
ID: 94;4.183158287833557;14.92214649238157;1.9615290115081994;0.04780686853875396;
ID: 95;9.369300676633994;3.1394547301796556;13.731118456764255;0.023750042043973425;
ID: 96;26.25714867262285;0.1909825687859766;11.054426672359616;0.036102924520555545;
ID: 97;7.880715218223507;0.043226787354579715;2.0736447598241456;0.021115846262079217;
ID: 98;12.268761095927266;0.3183083377546478;1.4284357050818661;0.005085660442853629;
ID: 99;2.0025835753135732;0.7873559102334701;1.0186419008236578;0.0026939867426621004;
ID: 100;2.1149478280891962;1.0575228384391948;1.0993261333126534;0.008166687101730416;
ID: 101;3.0919195634112415;1.352966790983279;1.0241279085019144;0.013160744650763044;
ID: 102;13.89354779378761;1.1856320075002627;0.5673270987323292;0.008808304164314258;
ID: 103;11.088896587231183;0.8406330376743434;0.469167879683425;0.007517618470513382;
ID: 104;5.5906397017075165;0.9486338295151044;0.7837482004827232;0.006716410275349212;
ID: 105;1.696991593825568;0.5236840383889438;1.3861320718626233;0.010661128533115528;
ID: 106;3.504758887198506;2.7956963842764577;0.034790031454265555;0.029955381506193226;
ID: 107;1.709142692087368;0.33467317660883994;0.3377320637071002;0.018846238392742933;
ID: 108;2.6480954763470317;0.21430233846238259;0.5437432486042919;0.02087313127696291;
ID: 109;6.131512880520732;0.059432036441054374;0.07824339992795895;0.022340734611561237;
ID: 110;2.298485131982192;0.1876807786947621;0.8070823206719108;0.0157453067150019;
ID: 111;1.0424015598016376;1.4381299003151906;3.144774681561003;0.0132395551334195;
ID: 112;1.9067328684411213;1.1693818244727276;0.03033719543091896;0.0015408431513075996;
ID: 113;1.1794019486681881;0.8141420987555587;0.10541227617052666;6.804218759868799E-4;
ID: 114;2.7976324807694284;1.570581295571875;0.01856510169320651;0.0017316768661007984;
ID: 115;1.672273018461002;4.584654694884304;0.10044083216920675;0.006982894436784689;
ID: 116;0.5097342900816572;4.873658254570746;4.341059316584265;0.007109248257496784;
ID: 117;0.4508797965995612;4.714062598984604;3.724752724185974;0.0018392651959878573;
