;sglo;sdir;sdif;
3;0,0;0,0;0,0;
4;0,0;0,0;0,0;
5;0,0;0,0;0,0;
6;0,0;0,0;0,0;
7;0,0;0,0;0,0;
8;0,0;0,0;0,0;
9;0,0;0,0;0,0;
10;0,0;0,0;0,0;
11;0,0;0,0;0,0;
12;0,0;0,0;0,0;
13;0,15793812530135;9,98552972117017;0,14231728591540674;
14;0,14998150896343487;9,585989093159569;0,13493787109016342;
15;0,14938801569427537;8,488731826969119;0,13602393996564302;
16;0,559059135945128;8,392203499253768;0,5383163765276082;
17;2,851299802499384;14,736257249410299;2,7690865186374642;
18;1,3353225864047191;0,006467811478625837;1,3106003537854574;
19;1,3301274724954296E-24;2,4344633200451865E-25;2,803751899094182E-26;
20;6,199901454379464E-23;3,6127415930417696E-22;6,475646872226867E-23;
21;56,94519534291305;34,6229171499022;40,38049936235364;
22;323,13368138134706;97,57540344511114;271,05923442609793;
23;86,56165061593323;89,15812430481586;88,34709061723095;
24;38,892534827472694;66,32517767340958;37,40342685638968;
25;28,495559927899674;31,68584844000418;18,030238491309667;
26;28,439255705271307;31,84502422283517;18,159366870522053;
27;3,0773676187969803E-24;1,5090622258366967E-25;6,832743113545228E-25;
28;1,4719875561570027E-28;1,4598408910822927E-29;5,62343530234609E-29;
29;0,0;0,0;0,0;
30;0,0;0,0;0,0;
31;0,0;0,0;0,0;
32;0,0;0,0;0,0;
33;0,0;0,0;0,0;
34;0,011462870015973849;5,351566317019956;0,005680860601899274;
35;0,011321353102196396;5,285497597056746;0,005610726520394343;
36;0,011144456959974574;5,202911697102734;0,00552305891851318;
37;0,01194985468985509;5,463157081850357;0,0059222043529603505;
38;0,011208139571174435;5,217286753532201;0,005554619255190397;
39;0,010507630847976032;4,896386321206109;0,005207455551741;
40;0,07397402104765896;6,133917983690605;0,0659305033315318;
41;0,5767908493010475;5,681036615440001;0,5706023865246926;
42;6,397732869634513E-20;9,156140827669178E-21;6,628385820187337E-20;
43;1,6163861763626032E-22;8,585763089114468E-23;8,55177470146866E-24;
44;849,2947512942297;856,1289999625175;396,3478583086939;
45;3,7275925849970263E-23;6,713674711506089E-24;3,555079372177654E-23;
46;1070,3831536599607;480,2387017931506;599,046659988434;
47;41,971131805782804;325,1890560974688;23,614333474804685;
48;42,55170184015838;302,5558874284748;23,62394243712117;
49;37,66669099144257;11,09826193846407;13,579435357385659;
50;24,697277822546923;11,19356937373892;11,568202307574271;
51;2,740478229649254E-23;3,06310960336676E-25;1,2878653483256767E-23;
52;3,4750219307832415E-29;4,1379340210229436E-29;1,331426885772168E-28;
53;0,0;0,0;0,0;
54;0,0;0,0;0,0;
55;0,0;0,0;0,0;
56;0,0;0,0;0,0;
57;0,0;0,0;0,0;
58;0,010788733753060708;8,158979900752161;0,005561056714266666;
59;0,010655539509195762;8,058251753829296;0,005492401693102876;
60;0,010489046704364577;7,932341570175712;0,005406582916648145;
61;0,011566868546166453;8,747444338038383;0,005962146574749836;
62;0,0105489841141038;7,977669236291003;0,00543747767617185;
63;0,010072814692286623;7,617566111041755;0,005192035975511315;
64;0,021155849943407787;9,767052593892538;0,013233148675128207;
65;0,01172109346011534;8,864076929212226;0,006041641862413165;
66;1,7281308388263303E-21;1,4295490570977914E-21;2,373393494293593E-22;
67;7,983917473754687E-24;1,184831775286264E-23;2,229219943958711E-24;
68;2,6481716995519537E-24;3,0628261616593684E-23;1,8010220373465846E-24;
69;3,4774570631210806E-23;1,3059200309715168E-23;1,4949355916045097E-24;
70;635,5708735079298;695,0148480346265;292,7798420718795;
71;471,13709921624775;450,04980487337866;190,78113641700557;
72;229,6139199738159;232,05351645933152;77,85115985694108;
73;117,71260042828179;137,88964891785065;49,62398857839517;
74;70,0944723863065;43,53299340148153;38,484225231514955;
75;1,1882826959227342E-23;3,2289390662676345E-24;1,4848358771495928E-24;
76;1,2695281976977238E-28;3,029943022326159E-30;4,630075653939234E-30;
77;0,0;0,0;0,0;
78;0,0;0,0;0,0;
79;0,0;0,0;0,0;
80;0,0;0,0;0,0;
81;0,0;0,0;0,0;
82;0,010188721269055841;6,73051580219662;0,005247821683014092;
83;0,010062934586721818;6,647423014515175;0,005183033761001573;
84;0,009905701233804288;6,543557029913376;0,0051020488584859235;
85;0,010987836662707279;7,258399394525763;0,005659415540505396;
86;0,0099623052408546;6,580948784370023;0,005131203423391558;
87;0,00953423743753663;6,2981736412916245;0,004910722026292702;
88;0,013836535056742504;9,140206644958369;0,007126671421377167;
89;0,013836535056742504;9,140206644958369;0,007126671421377167;
90;1,237180192279302E-22;6,27100131246461E-23;5,253976379541807E-23;
91;2,472478236766974E-21;4,286332983692264E-20;4,986522829429266E-22;
92;4,6674761072362E-25;6,659064220090111E-23;5,180102465788087E-25;
93;435,4688736327169;962,5898838003225;218,6676601856765;
94;1039,7307362211252;1265,9966994304714;511,1364210152466;
95;517,7687963037607;505,38258679919005;325,2270606699744;
96;306,68334986431614;507,6800565648827;142,66897546300834;
97;228,97086126550585;153,9853601182625;87,60984625781938;
98;116,89961500790692;51,25851699684757;21,3807805327295;
99;5,561621990535979E-24;8,528096993588699E-25;1,5059039136307027E-25;
100;2,5946800535419975E-28;3,2242896635215175E-28;2,9134067522366914E-31;
