x1Pred;x1;x2Pred;x2;x3Pred;x3;x4Pred;x4;x5Pred;x5;x6Pred;x6;x7Pred;x7;x8Pred;x8;x9Pred;x9
1,7304047086034262;1,01815;0,8724235355348728;-0,0410564;0,43745124720817175;null;92,25215671596;97,6744;8,227573149819515;20,363;-7,997204889802309;-20,9139;0,0;0,0;0,23339343284464012;null;63,11302128625025;226,208
1,7304047086034262;2,135;2,031553485243828;1,93918;1,0119454605616978;1,15167;90,38471362279192;89,0481;18,424865304161333;19,7487;-18,21559126669043;-19,1144;0,0;0,0;0,645085705052834;null;141,547235202538;198,508
1,7304047086034269;1,47171;1,0726799149429882;1,60325;0,18198569852434537;null;91,92952904795571;92,074;3,544359051679127;null;-3,3837859221953988;null;0,0;null;0,07605498267720627;null;27,14614437059375;null
1,7304047086034269;2,07911;1,0767984573427187;1,38426;0,287683354285968;null;91,92289377504244;86,7857;5,463947141492477;null;-5,284118226998437;null;0,0;null;0,14428010661751775;null;41,89495146438496;null
1,7304047086034267;1,72843;2,0739661425225857;1,86229;1,0368273218511994;null;90,3163837311193;86,4489;18,86813769997216;null;-18,65891545589497;null;0,0;null;0,6626363718672755;null;144,95614333863676;null
1,7304047086034262;2,27887;2,2117630518183415;null;1,1201157290270274;1,11262;90,09438283588845;87,4676;20,352794525142688;null;-20,143283974808277;null;0,0;null;0,7212346251048921;1,374;156,37331590829845;193,78
1,7304047086034264;1,8353;2,137708822435586;1,84362;1,079850290804436;1,35988;90,21368961354132;90,181;19,636588354179235;null;-19,426394466121657;null;0,0;null;0,6926381515908784;1,24;150,86504482029082;213,247
1,7304047086034267;2,47892;2,168921865243365;3,13258;1,0945769256586126;1,17213;90,16340311958716;90,4463;19,897675035849247;null;-19,68818779749531;null;0,0;null;0,7032454318735761;null;152,87335258832718;260,335
1,7304047086034267;1,09869;1,3562736617493005;1,90248;0,6786113039074873;1,04137;91,47263878826391;89,5244;12,508739088529847;null;-12,286924021241573;null;0,0;null;0,4061147552144637;null;96,04213110448389;5,62172
1,7304047086034269;1,60049;2,0054283274226203;0,954413;1,0084550805498163;1,40744;90,42680316205663;91,3808;18,366875537738338;null;-18,155362273732766;null;0,0;null;0,6418983291573197;null;141,0997341605237;84,9292
1,7304047086034264;1,43175;2,1426166247233622;1,03161;0,03229463531817727;null;90,20578278524545;87,9702;0,6023016469606294;null;-0,5880078643474554;null;0,0;null;0,018111919870385216;null;4,621979491262743;null
1,7304047086034267;1,02727;0,6470670553200394;1,93239;0,32221991437242065;1,16881;92,61522248143656;92,6314;6,180729540658837;22,7549;-5,946920142899244;null;0,0;null;0,15107343787095187;null;47,369921509921866;187,558
1,7304047086034267;1,66545;2,0620586002450754;3,64086;1,037897949257205;null;90,3355676522908;91,2822;18,89006404913914;22,1992;-18,67932485199677;-17,3784;0,0;null;0,6628978055782316;null;145,12371519358598;null
1,7304047086034267;2,251;2,07421840242177;0,736499;1,0399149217174772;null;90,31597732197896;91,5486;18,924184566044822;21,892;-18,714414426545158;-21,4048;0,0;null;0,6646340825424931;null;145,38677915972838;222,57
1,7304047086034267;0,931216;2,2143414509411206;-0,15877;1,1205208404480176;0,919709;90,09022884639447;93,0644;20,359619399980204;null;-20,150318541029808;null;0,0;null;0,721588251445252;null;156,42594559548021;52,7724
