;temperatura;velocitavento;ozono;radiazionisolari;
50;10,36748669673562;2,4566103131733596;1,7855286354282127;0,28358713857716533;
51;9,493900419141557;3,250372470191709;3,086448112723376;0,5219503580669734;
52;7,4954097782047;2,983673215481576;3,219133057609013;0,4454262116257964;
53;6,260661451184539;2,7829684793306937;2,052659463128442;0,40444437367340236;
54;7,8428324085221055;3,3499124525650417;2,833437726604002;0,35717186339705903;
55;7,586708475789859;3,9521887460077885;2,45392782282149;0,5235514314066081;
56;8,450681477788667;3,0305066266175253;2,3299385974873488;0,21032480651870264;
57;5,252789095941385;2,950019451934069;1,4761282410363605;0,13773373807871098;
58;4,743513653153731;2,280358642822428;1,5631914498745199;0,20426410673286816;
59;5,105618098148606;3,5187134735841736;2,3947211587567905;0,2975295774249741;
60;4,652979126863845;3,299871126736198;4,40869487641864;0,5977731085389065;
61;4,958716178523731;3,2684217393089705;2,168305667781312;0,28215177380467193;
62;6,361931847401459;3,9297624228118586;1,8046805561722443;0,30885587738190556;
63;10,019590169739471;3,1597905304057456;1,9775354801427878;0,28238090916325936;
64;8,285242429655286;3,9067984874409705;2,046562306096975;0,2477093394232083;
65;16,327063910526395;4,674939251622531;5,73112938539077;0,7356750735495686;
66;5,935301452949665;3,9190311617089013;2,4036398054127694;0,2965098714968569;
67;7,6620969174916755;4,04473206862905;1,4799311139704503;0,23798191702561824;
68;17,064199489860414;2,2004834945428464;1,3790623028304008;0,08028405555791865;
69;8,058096538146508;1,633050072341637;2,392250192999419;0,18330918137335284;
70;14,534958615350767;2,448937845408315;3,7772966512621884;0,33561155556051664;
71;11,15242904594798;1,8000431219122535;3,96747578855522;0,3042520109378567;
72;7,934282488829979;3,3910747332732036;1,963963130897754;0,46757726644101794;
73;9,802740104084563;1,708012298244822;3,6081515627865093;0,21258036629897356;
74;7,869149045398011;1,5981468001774388;2,2894681239056474;0,1846923672081808;
75;10,671906796200972;2,568766325498104;1,5561548892377475;0,15334119170736038;
76;7,545814409252928;1,9745742145202525;1,3743780371585363;0,1892379513955291;
77;5,9512927368238815;3,0211084924763347;1,463797765023761;0,2692413086365516;
78;6,855284488529482;1,7510768082053048;1,348435154391001;0,2487889739605385;
79;9,365814278995884;2,1132705829182825;1,3987764343291749;0,20667741236827283;
80;7,470243882365202;2,7635401742701267;0,6783000930845223;0,1264145074308844;
81;6,352338027029652;2,202393618848465;1,0727738711544867;0,20676161625671677;
82;6,857388683818062;2,3080177088139853;1,188735726485541;0,22780113671845753;
83;7,740553349093181;2,237954436325157;1,572572199847286;0,21140599017821016;
84;8,590056153288472;3,2455689667546386;1,709099832792814;0,26140872709748786;
85;8,441816196629853;3,614069464402146;1,588266309436305;0,2753766637790682;
86;8,43681918757215;3,5409201324987896;2,0998748558182503;0,18435551688633328;
87;5,969841185620918;3,206285053548233;2,5303080129961177;0,30183870207273905;
88;9,54451248706494;3,0466063648398896;1,854670072657236;0,22098135861307855;
89;10,429353602062832;2,7737016706117172;2,194624555162427;0,4113111827366043;
90;5,76068713917586;2,511505618650819;1,8001711309431594;0,2992205857723671;
91;7,1401730941123285;2,8160370933362815;2,784085659803928;0,3848700517787657;
92;5,906716274400555;2,5877932886843444;1,6570952455316996;0,2047739810887628;
93;8,273613744091545;2,067781940538527;2,45319991770743;0,4885318818589915;
94;8,149316488507756;3,1028093588859096;3,51928101216147;1,0402191743925948;
95;7,328888549483001;2,4415029727078545;3,8818175379468687;0,421119605672953;
96;7,618140411397365;3,1661886264401384;3,35809688897586;0,31235234436526127;
97;7,023528146560022;3,552453933430752;3,5575868694019173;0,16513049200390734;
98;5,055741682808995;3,362597367988094;4,005484090537179;0,18421033330103143;
99;6,202505519857245;3,2836737442984623;3,685296399690313;0,19612740380069502;
100;6,126924790880857;3,0257391918468493;4,268884589136342;0,31349489785187895;
101;7,139099829952025;2,5787633292708114;2,6611313040890607;0,4987267715429057;
