0,0011666666666666668
0,0013333333333333333
0,0011666666666666668
0,001
0,012333333333333333
0,10433333333333333
0,3293333333333333
0,457
0,68
0,8071666666666667
0,9478333333333334
0,9685
0,7785000000000001
0,6601666666666667
0,5828333333333333
0,4366666666666667
0,19683333333333333
0,04683333333333334
0,001666666666666667
8,333333333333334E-4
0,0011666666666666668
0,0011666666666666668
0,0011666666666666668
0,001
0,0011666666666666668
0,001
0,0011666666666666668
0,001
0,018666666666666668
0,157
0,313
0,5248333333333334
0,722
0,8681666666666666
0,9718333333333334
0,8456666666666667
0,8351666666666668
0,7441666666666666
0,64
0,4595
0,2303333333333333
0,050499999999999996
0,0013333333333333333
0,001
8,333333333333334E-4
0,001
0,001
0,001
