;const_AIC;const_HQ;const_SC;const_FPE;trend_AIC;trend_HQ;trend_SC;trend_FPE;both_AIC;both_HQ;both_SC;both_FPE;none_AIC;none_HQ;none_SC;none_FPE;
ID: 51;0;43;0;0;0;0;0;0;0;0;0;0;0;0;2;0;
ID: 52;0;42;0;0;0;0;0;0;0;0;0;0;0;0;3;0;
ID: 53;0;37;0;0;0;0;0;0;0;0;0;0;0;0;8;0;
