x1Pred;x1;x2Pred;x2;x3Pred;x3;x4Pred;x4;x5Pred;x5;x6Pred;x6;x7Pred;x7;x8Pred;x8;x9Pred;x9
3,6549036;3,89463;2,4907281151677436;2,66833;1,09387844722438;0,86887;73,344576;73,2836;17,47447360582172;16,903;-35,31937384038033;-32,3848;0,0;0,0;1,402328910195755;1,35647;159,13949997223202;130,356
3,6549035999999995;3,56032;3,0498442136657604;1,63932;1,09387844722438;null;73,34457599999999;76,8769;17,474473605821718;17,663;-33,616278866201505;-36,5293;0,0;0,0;1,4023289101957548;1,408;159,13949997223202;89,5912
3,6549035999999986;3,36719;2,8406215120433984;3,25206;1,0938784472243799;1,12457;73,34457599999998;73,5489;17,474473605821718;17,2256;-34,25358144535166;-28,9831;0,0;0,0;1,4023289101957548;null;159,139499972232;127,939
3,6549035999999995;3,28545;4,420641473185825;1,77805;1,09387844722438;null;73,344576;72,9103;17,474473605821718;null;-29,440763388149122;null;0,0;null;1,402328910195755;null;159,13949997223202;null
3,6549036;3,87415;2,541322413685623;3,27351;1,09387844722438;1,40899;73,34457600000002;71,4054;17,47447360582172;null;-35,16526113327106;null;0,0;null;1,4023289101957555;1,74341;159,13949997223202;284,392
3,6549035999999995;3,83236;4,531156384873409;3,1282;1,09387844722438;1,05457;73,34457599999999;73,3528;17,474473605821714;null;-29,10412956348809;null;0,0;null;1,4023289101957548;1,61555;159,13949997223202;87,4884
3,6549036;3,80148;2,5511240794179257;2,37587;1,09387844722438;0,94987;73,344576;71,2834;17,47447360582172;null;-35,135404780195;null;0,0;null;1,4023289101957548;1,32783;159,139499972232;78,332
3,6549036;3,65369;3,803934614429793;2,56694;1,09387844722438;1,45121;73,34457600000002;72,8438;17,47447360582172;null;-31,319282633991833;null;0,0;null;1,4023289101957552;1,50327;159,13949997223204;250,665
3,6549036000000004;3,7424;2,7281565927156315;4,09302;1,0938784472243805;1,31468;73,344576;73,236;17,47447360582172;20,1324;-34,59615508863093;null;0,0;null;1,4023289101957552;null;159,13949997223202;48,1602
3,654903600000001;4,00895;2,6057062055899167;3,52501;1,0938784472243803;1,00392;73,344576;73,6689;17,474473605821718;17,987;-34,96914495506526;-43,6706;0,0;null;1,4023289101957555;1,2939;159,13949997223204;329,638
3,6549035999999995;4,09918;4,26034292122378;4,35383;1,0938784472243803;null;73,344576;72,5646;17,474473605821714;20,3604;-29,92904061527259;-17,9688;0,0;null;1,4023289101957552;null;159,13949997223202;null
3,654903599999999;3,68484;2,778793755393103;1,72831;1,09387844722438;null;73,344576;76,0968;17,474473605821714;15,4792;-34,441911815195674;-46,557;0,0;null;1,4023289101957552;1,32143;159,139499972232;139,224
3,6549036000000004;3,60571;2,525937316892068;1,98499;1,0938784472243799;1,03442;73,344576;74,2403;17,474473605821725;null;-35,212124890363285;null;0,0;null;1,4023289101957555;null;159,13949997223204;200,893
3,654903599999999;3,3936;3,509546518556338;2,07076;1,0938784472243799;null;73,34457599999999;70,41;17,474473605821714;null;-32,216003168219;null;0,0;null;1,4023289101957548;null;159,13949997223196;null
3,6549036;3,17909;3,2167685087075157;3,54188;1,0938784472243803;null;73,344576;75,3468;17,47447360582172;null;-33,1078193016895;null;0,0;null;1,4023289101957552;null;159,13949997223204;null
3,654903599999999;3,40889;2,7830473714130157;5,09236;1,0938784472243803;null;73,344576;72,1736;17,47447360582172;null;-34,42895509281716;null;0,0;null;1,4023289101957548;null;159,13949997223202;null
3,6549036;3,70886;3,5857599240638347;2,8223;1,09387844722438;null;73,344576;70,8766;17,474473605821718;null;-31,983853408565228;null;0,0;null;1,402328910195755;null;159,139499972232;null
3,6549035999999995;4,18512;4,385938080727003;3,0352;1,09387844722438;null;73,34457599999999;69,2814;17,474473605821718;22,2702;-29,546471618411758;-33,7861;0,0;null;1,402328910195755;null;159,139499972232;null
3,6549036;4,81568;4,2267348561193065;9,04232;1,0938784472243799;null;73,344576;70,2829;17,474473605821714;null;-30,031412424857507;null;0,0;0,0;1,4023289101957552;null;159,139499972232;null
3,6549036000000004;4,03049;2,939301377555708;3,74812;1,0938784472243803;null;73,34457599999999;72,6534;17,47447360582172;null;-33,95299775001875;null;0,0;null;1,402328910195755;null;159,139499972232;null
3,6549036;3,58131;2,56645933772783;6,8108;1,0938784472243803;null;73,34457600000002;75,2653;17,474473605821718;null;-35,08869283356086;null;0,0;null;1,4023289101957555;null;159,13949997223204;null
3,6549036;3,28319;3,9424646860838615;2,37019;1,09387844722438;null;73,34457599999999;74,4579;17,474473605821714;18,0554;-30,897313262263005;-49,242;0,0;null;1,4023289101957548;null;159,13949997223202;null
3,6549036;2,78829;2,691584930204271;3,57222;1,09387844722438;null;73,34457600000002;76,0026;17,474473605821718;16,877;-34,70755416082323;-29,9055;0,0;null;1,402328910195755;null;159,13949997223202;null
3,6549036;3,27;4,249457973167678;2,725;1,0938784472243799;1,063;73,34457599999999;74,665;17,474473605821714;14,778;-29,962196699274358;-30,709;0,0;0,0;1,402328910195755;null;159,139499972232;157,607
3,6549036000000004;3,31772;2,617073327809761;2,55048;1,0938784472243803;null;73,34457600000002;76,8872;17,474473605821718;17,884;-34,93452014498466;-39,8891;0,0;null;1,4023289101957552;null;159,13949997223204;null
